-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
7.1,12.4,95.8,13.9,7.9
7.5,12.7,97.1,12.9,8.3
7.1,12.1,92.7,13.5,7.8
7.5,12.1,101.2,13.6,7.7
7.3,12.7,99.8,13.3,8.0
7.4,12.6,94.8,12.8,8.0
7.4,12.5,93.5,13.9,8.1
7.4,11.8,88.3,13.4,7.8
7.1,11.5,95.2,13.9,8.3
7.1,12.0,91.7,13.4,8.1
7.3,12.5,86.1,14.3,7.7
7.1,12.5,85.7,13.8,8.1
7.0,12.5,85.3,13.1,8.2
6.9,12.3,84.2,13.8,7.9
6.8,11.8,80.7,14.5,8.2
6.9,11.6,86.1,14.5,7.8
7.1,12.2,79.7,14.1,8.0
7.0,11.6,77.8,13.5,7.9
6.9,11.9,81.8,14.2,8.2
7.2,11.3,77.7,13.3,8.0
7.1,11.2,72.6,14.6,8.6
7.0,11.1,72.8,14.1,7.8
7.0,10.9,71.1,14.7,7.9
6.7,11.0,74.1,14.2,8.6
6.8,11.1,68.0,14.2,8.1
6.5,11.2,68.5,13.6,8.4
6.9,11.6,69.1,13.7,8.0
6.7,10.8,64.5,14.6,8.3
6.8,10.8,62.9,14.7,8.4
6.6,11.3,62.4,14.6,8.7
6.7,10.7,62.4,14.5,8.0
6.3,11.0,61.7,14.7,8.3
6.5,10.9,61.9,15.0,8.7
6.5,11.3,56.4,14.7,8.6
6.3,10.6,59.8,13.8,8.1
6.6,11.3,55.2,14.5,8.9
6.3,11.0,56.6,14.6,8.5
6.5,10.8,55.3,14.3,8.7
6.2,10.3,52.0,14.0,8.2
6.6,10.2,49.4,14.8,8.9
6.0,10.8,50.3,14.1,9.0
6.0,10.1,46.6,14.6,8.3
6.0,10.8,48.8,14.8,8.7
6.2,10.2,43.6,14.0,8.3
6.4,10.1,42.6,14.1,8.6
6.1,10.5,42.4,14.1,8.8
5.9,10.3,43.6,15.4,8.9
6.3,10.4,41.0,14.7,8.4
6.0,9.7,37.9,14.2,9.1
6.0,10.5,36.4,14.8,8.7
5.9,9.6,38.1,15.1,8.7
5.8,9.8,34.1,14.5,8.8
5.7,10.3,32.1,14.6,9.0
5.7,10.1,32.4,14.5,8.5
6.0,9.7,30.0,15.5,9.3
5.6,44.1,28.2,15.7,8.9
5.9,44.2,28.2,14.6,8.9
5.9,41.7,25.9,14.4,9.4
5.7,37.9,24.4,14.7,9.1
5.8,38.9,24.8,15.2,9.4
5.5,34.2,22.4,15.1,9.5
5.6,34.7,22.1,15.7,8.9
5.6,33.0,19.8,14.8,9.2
5.6,30.5,19.3,15.1,8.9
10.6,30.0,17.9,16.7,9.0
11.2,33.4,17.1,18.2,9.6
8.8,34.2,17.8,20.8,9.9
5.8,41.0,18.4,19.5,10.2
6.0,50.4,17.6,18.5,10.7
7.0,68.0,19.9,17.0,11.1
7.8,69.1,20.4,17.0,12.0
8.8,65.8,22.5,16.1,13.7
10.2,65.9,26.2,15.9,15.2
12.1,36.9,29.6,16.9,17.9
12.5,34.8,32.5,15.9,18.9
13.1,36.7,32.8,15.9,17.7
12.1,36.3,35.3,15.7,18.1
12.1,34.7,36.2,15.5,17.1
10.2,34.9,38.0,14.6,15.4
8.0,31.6,34.8,13.5,14.3
5.4,32.8,37.1,13.0,14.5
4.0,32.1,36.0,12.4,13.5
4.9,29.9,32.4,11.8,12.3
5.2,29.4,31.1,11.6,12.6
5.6,28.7,34.3,11.3,11.9
5.7,26.3,38.1,10.9,11.1
5.7,26.8,45.2,12.0,10.6
6.0,28.3,53.9,11.9,9.7
5.9,30.2,53.0,12.5,9.2
5.8,34.9,52.1,14.3,8.9
5.7,36.1,55.4,15.5,9.1
5.6,38.7,54.4,17.0,8.8
6.0,38.7,53.4,19.6,9.0
6.2,39.1,53.2,21.2,9.4
5.9,40.5,44.6,22.1,9.2
5.7,40.4,42.5,21.8,10.2
5.8,37.9,38.7,23.7,10.6
9.0,36.0,35.3,25.6,10.6
9.4,40.0,26.7,28.0,11.0
9.9,43.6,24.2,32.4,10.9
11.1,43.9,21.2,35.8,12.0
13.6,40.2,18.8,36.0,12.4
13.1,45.6,16.3,41.3,12.3
12.5,49.0,13.7,44.4,13.6
11.8,63.5,13.5,41.7,14.2
10.8,94.2,14.1,39.6,15.9
9.3,92.3,15.8,39.2,16.9
7.6,91.4,16.9,39.4,20.2
9.1,58.8,19.5,41.9,22.9
11.9,31.0,26.3,25.8,29.0
39.6,22.4,33.3,16.3,37.6
35.5,17.3,45.4,10.9,42.8
35.0,14.0,59.4,12.4,39.3
36.5,13.5,90.2,12.0,39.7
35.2,12.6,95.4,12.5,40.7
35.2,12.3,93.1,12.1,38.2
36.4,12.5,91.9,12.7,37.9
35.2,12.2,90.2,12.0,39.9
6.7,12.9,84.8,12.7,39.9
6.8,12.9,83.5,11.8,36.7
6.9,13.1,82.9,12.6,8.1
7.0,13.2,81.6,11.6,7.6
7.0,13.3,78.4,12.2,7.9
7.3,13.0,79.8,11.3,7.9
7.1,13.1,79.3,11.7,7.5
7.0,14.3,75.1,10.9,7.0
7.8,14.3,79.8,11.3,7.1
7.3,14.0,71.4,10.8,7.1
7.6,13.6,75.8,10.7,7.3
7.9,14.5,74.5,11.0,7.2
8.0,14.3,68.9,11.4,7.1
7.7,15.1,70.7,11.0,6.5
8.4,15.5,69.3,11.1,6.8
8.4,15.2,64.3,10.5,6.3
8.3,15.1,63.9,10.6,6.8
7.9,14.5,61.4,10.1,6.4
8.6,15.8,60.5,9.8,6.6
8.7,15.4,58.7,10.2,6.4
8.9,16.4,60.5,10.4,6.0
8.3,15.7,59.6,10.1,5.9
9.2,15.2,59.6,10.1,6.2
9.0,16.9,57.3,9.5,6.0
8.8,16.9,52.7,9.6,6.1
9.5,16.2,51.7,9.9,6.0
9.6,16.1,53.0,9.5,5.6
8.9,16.7,51.4,9.5,5.9
9.0,16.7,49.0,9.0,5.6
9.8,17.0,47.2,9.0,5.5
9.6,17.1,45.1,8.9,5.7
9.9,18.0,43.3,8.9,5.5
9.6,17.0,44.5,8.5,5.1
10.1,17.4,41.3,8.4,5.4
9.6,17.1,39.6,8.4,5.0
9.9,17.3,39.7,8.5,5.4
10.4,18.8,40.7,8.2,5.2
10.5,17.5,38.4,8.4,5.2
10.6,18.7,36.5,8.2,4.8
10.6,18.7,33.5,8.5,4.6
10.9,17.8,33.5,7.7,4.8
11.0,19.3,31.4,7.8,4.8
10.3,18.9,32.0,7.9,4.4
11.0,18.2,30.3,7.7,4.7
11.1,19.9,28.9,7.6,4.5
10.9,19.3,27.4,41.2,4.5
10.5,19.4,24.5,41.8,4.1
11.4,18.6,24.6,40.8,4.3
10.7,20.7,23.3,38.9,4.0
11.7,20.4,22.3,34.1,3.9
11.6,19.2,20.2,34.5,4.1
11.2,20.3,18.9,33.8,3.9
11.7,24.0,19.6,35.5,3.9
11.7,21.1,18.6,36.9,3.9
12.7,19.4,18.8,44.3,4.5
13.5,18.3,18.9,59.0,4.7
14.6,17.5,20.8,69.4,4.9
16.4,17.3,21.3,65.7,5.6
18.2,16.6,24.2,66.6,6.5
20.9,17.0,28.5,45.6,7.8
20.6,17.3,32.6,35.2,9.9
19.0,18.0,41.6,6.5,13.3
18.8,18.0,48.0,4.2,15.3
18.2,19.0,55.9,3.6,17.2
17.7,17.5,60.3,2.9,17.3
16.3,18.3,66.9,4.4,17.0
16.6,17.5,61.1,4.8,14.8
14.8,17.1,60.5,5.2,11.7
15.4,17.5,57.7,69.7,7.4
14.4,17.4,56.5,68.3,1.0
14.4,17.0,56.8,69.0,1.3
13.4,16.1,57.3,61.4,1.7
13.3,16.0,56.2,60.6,2.1
12.7,15.3,50.9,63.6,2.3
13.4,15.8,53.6,62.7,62.7
12.3,15.7,49.2,58.8,66.6
11.8,15.3,50.7,55.3,65.3
12.0,15.6,49.6,59.4,67.5
11.3,15.6,45.1,58.1,66.5
11.7,17.2,47.3,64.7,63.8
11.5,18.0,46.1,66.7,65.6
11.7,20.8,44.9,76.9,37.4
11.3,24.5,33.9,86.3,18.3
12.1,31.9,23.0,106.4,11.5
12.9,42.6,17.3,68.5,8.1
14.0,45.4,16.6,68.4,6.8
14.8,44.8,17.0,62.1,7.3
15.3,45.4,16.1,64.3,7.5
17.0,41.6,16.6,62.5,8.6
17.6,41.6,15.4,61.5,10.0
19.2,39.1,54.1,61.4,11.6
20.9,41.2,51.0,63.6,12.6
21.8,36.5,49.1,62.8,13.4
21.5,38.7,49.3,58.3,15.9
23.9,35.4,48.1,60.8,17.3
23.5,34.2,45.8,60.3,18.9
25.3,33.2,44.8,54.4,19.3
26.5,32.6,45.5,53.4,19.6
28.9,32.6,50.7,55.2,19.4
30.6,2.9,51.0,55.4,19.0
31.8,3.1,50.3,53.2,18.3
33.0,2.9,52.7,54.8,18.9
33.1,2.8,52.3,53.5,18.2
35.4,2.9,54.8,57.0,17.7
34.9,2.9,54.5,53.2,17.0
35.3,2.8,58.4,54.6,16.6
38.1,3.0,54.2,54.7,17.5
40.3,2.6,54.4,51.8,17.7
38.3,2.7,54.7,51.4,16.8
42.4,2.5,56.2,53.7,17.6
43.0,2.5,57.4,51.8,16.4
41.8,34.0,55.8,47.9,17.0
4.5,32.0,53.2,51.7,17.7
3.6,32.3,55.4,46.8,18.8
2.3,30.1,51.7,45.9,19.9
1.4,30.7,50.0,46.2,20.9
2.7,28.5,52.3,45.2,22.0
4.4,27.7,47.1,43.8,21.6
6.0,28.6,47.9,44.7,23.0
7.8,28.7,44.2,44.0,24.6
8.9,26.2,46.6,41.5,25.8
11.4,26.9,45.8,38.8,26.2
13.1,25.1,41.1,40.4,26.1
13.9,25.2,40.8,38.7,29.6
16.3,24.5,38.1,38.1,30.4
18.0,23.4,39.2,36.1,30.5
20.0,22.1,37.0,35.6,31.7
21.7,21.6,37.3,32.6,32.1
22.4,19.5,33.0,31.5,32.0
24.4,18.8,33.0,32.3,33.5
23.5,18.0,35.6,31.5,33.3
23.0,18.9,36.5,31.0,33.2
20.9,18.5,44.4,32.2,31.1
19.5,19.4,44.8,31.4,31.0
19.1,18.9,48.2,31.8,30.7
18.1,18.8,52.5,31.8,30.7
17.1,18.6,54.4,30.8,30.3
17.1,17.8,55.5,30.0,30.4
17.0,17.1,52.0,27.3,32.4
16.4,16.1,55.3,25.9,33.1
15.1,16.1,50.2,26.5,32.3
14.6,15.2,52.3,25.2,33.7
14.5,15.4,48.9,21.9,33.5
14.0,14.0,48.6,21.4,34.7
12.9,14.0,45.8,20.6,35.0
12.3,13.3,47.9,18.2,34.2
12.8,13.8,43.1,16.8,35.8
11.9,12.5,44.7,15.0,36.9
11.6,11.7,40.4,16.2,35.2
10.9,11.9,42.9,16.7,36.4
10.1,11.5,41.2,17.8,39.0
9.8,10.4,40.1,20.4,38.9
9.1,10.3,35.8,21.0,31.8
8.7,9.8,36.9,21.8,30.5
8.4,9.1,35.2,22.9,26.8
8.5,8.8,34.4,24.4,22.2
7.7,8.1,30.5,24.5,17.3
6.9,7.8,29.7,24.7,14.3
6.8,7.6,29.6,26.8,9.6
6.0,7.2,27.0,28.1,10.3
6.1,6.6,25.8,28.3,10.5
5.5,5.7,26.0,27.9,10.8
5.1,5.3,24.9,29.0,11.1
4.4,4.9,22.3,26.9,11.6
