4.9,8.8,33.9,22.4,14.8,10.3
5.0,9.3,35.4,23.3,15.5,10.8
4.8,8.9,35.2,24.3,14.7,10.1
5.0,8.9,33.9,23.3,15.2,11.0
4.9,15.2,34.2,23.9,15.3,11.6
4.8,13.7,34.5,24.0,15.5,12.0
5.2,13.2,33.2,24.4,15.4,13.0
5.1,12.0,30.5,23.6,15.8,13.5
4.9,10.1,31.8,24.2,15.1,14.3
4.7,8.8,29.0,22.7,14.9,15.4
4.7,8.8,29.7,24.8,15.1,17.2
4.7,8.6,28.6,23.3,15.1,17.8
5.1,8.7,26.2,24.5,15.0,18.3
4.7,8.8,24.3,24.6,15.6,19.4
4.9,8.7,23.3,24.1,15.4,20.0
9.5,9.2,24.5,23.8,14.5,21.5
9.6,9.2,23.1,24.8,14.4,22.2
10.0,9.0,21.0,22.8,15.4,24.3
9.5,8.6,21.2,24.1,15.7,24.5
5.0,8.7,19.3,37.6,14.7,25.2
5.0,8.9,18.2,39.6,15.7,26.9
4.6,8.5,16.8,39.5,15.3,27.8
4.6,8.7,16.7,37.3,15.4,27.3
5.0,9.1,15.9,38.2,15.0,30.1
4.9,9.7,56.6,35.3,15.4,30.7
4.8,10.8,64.0,19.8,16.2,30.8
5.0,12.1,66.6,18.5,15.9,27.7
5.0,10.3,68.7,17.8,16.1,27.3
5.3,8.9,80.1,17.5,15.4,27.5
6.0,8.4,74.6,17.3,16.5,25.3
5.9,7.2,75.0,16.6,15.5,26.7
6.5,9.0,74.0,16.6,15.6,26.5
6.5,9.8,77.0,15.2,15.0,27.0
7.2,10.0,73.0,15.5,15.9,26.2
7.8,9.3,76.4,15.0,15.6,23.9
7.8,8.1,71.6,14.3,15.3,25.4
8.7,7.2,74.9,14.3,14.8,25.7
8.3,6.1,74.7,19.1,13.7,25.6
5.8,4.7,73.4,18.2,14.0,27.8
4.1,3.8,71.3,17.4,13.6,27.8
4.5,5.6,65.7,17.0,12.7,28.5
5.4,6.7,68.9,21.6,12.3,29.4
5.3,8.0,69.9,22.4,11.3,31.7
5.8,9.0,63.5,22.4,11.8,32.4
4.5,10.3,66.7,20.8,11.3,32.6
1.7,35.1,60.9,20.6,11.0,32.0
1.8,34.0,63.0,19.8,9.6,32.8
2.4,31.8,64.8,19.4,9.6,34.0
2.9,33.4,63.7,18.7,8.7,35.0
3.3,32.0,59.8,19.1,8.4,37.2
3.6,32.1,59.5,18.2,11.5,40.1
4.0,32.0,59.8,18.5,13.0,38.8
4.6,34.3,54.3,23.9,13.2,38.7
5.2,34.0,56.8,21.8,11.9,39.6
5.9,33.5,56.7,21.3,11.3,42.3
11.8,29.8,54.1,20.8,10.5,45.6
12.5,31.1,53.3,115.4,10.8,45.6
12.6,28.5,49.9,117.6,14.8,44.2
18.7,26.5,51.7,117.0,15.2,44.9
20.0,26.0,48.6,125.6,14.7,42.4
19.6,26.9,44.7,159.8,14.4,40.1
21.6,25.6,47.7,149.9,14.9,36.3
29.4,33.4,46.5,150.6,15.9,35.0
26.1,33.3,46.7,149.3,16.2,33.9
24.6,30.9,47.0,149.7,15.6,35.1
23.6,30.5,46.7,143.7,14.7,34.8
26.7,29.6,45.3,149.5,13.5,34.9
25.0,28.4,44.1,143.8,13.8,37.7
26.1,30.0,41.2,147.1,12.9,39.2
25.8,28.7,42.3,151.8,11.5,38.9
24.4,26.5,43.1,138.6,11.8,38.8
24.2,26.0,38.6,146.6,9.6,42.2
23.8,26.6,39.2,151.1,9.7,43.1
25.5,25.8,40.2,147.2,11.7,42.9
26.8,23.7,37.8,145.1,12.7,41.4
25.1,27.8,36.2,141.8,13.8,43.8
23.1,26.6,35.5,142.6,13.8,45.3
20.5,28.2,35.7,139.2,12.4,46.0
21.1,25.5,34.7,141.5,11.7,45.4
18.3,25.1,35.4,136.7,11.7,44.6
17.2,23.6,31.8,143.2,10.5,46.5
19.5,29.6,31.5,142.0,13.0,46.3
20.0,29.1,32.2,138.8,12.4,29.0
21.6,28.3,36.8,138.9,11.1,27.7
24.0,27.1,42.0,48.9,12.2,26.2
21.8,28.5,46.1,42.5,15.7,28.8
19.7,26.1,55.6,35.1,14.6,26.7
21.4,23.8,77.6,28.6,14.4,26.4
23.7,25.4,79.6,28.0,13.5,32.9
22.0,24.0,77.9,28.2,14.6,32.6
21.9,24.4,79.0,26.1,13.9,35.1
22.0,25.3,85.0,25.6,15.3,35.5
26.3,24.2,81.6,25.5,14.1,36.3
27.2,23.9,81.7,27.4,12.8,35.2
27.6,22.7,77.7,26.3,9.8,37.2
27.4,22.4,83.8,26.2,10.7,37.8
24.6,23.0,82.1,28.1,11.7,41.3
25.5,21.8,76.7,29.0,12.1,40.9
26.4,23.0,80.4,28.5,12.1,40.8
24.1,20.9,76.3,30.6,12.6,42.3
23.8,21.3,71.5,30.7,12.7,42.0
24.4,20.0,73.4,31.6,12.8,45.3
24.5,19.9,74.8,30.9,13.4,45.7
24.0,20.2,69.7,30.3,13.7,46.9
22.9,19.0,73.0,27.7,13.6,50.0
17.4,18.9,71.9,28.7,13.8,46.7
17.3,19.9,71.6,25.7,13.8,49.1
17.6,18.7,67.2,24.7,14.8,52.2
16.7,18.7,65.7,25.0,14.4,51.7
16.3,24.0,66.6,25.3,21.4,50.8
16.9,22.6,69.0,24.6,20.9,55.7
16.5,19.5,68.2,23.4,21.2,53.9
15.1,20.1,83.2,23.2,20.4,53.5
15.7,20.4,118.2,23.6,19.9,57.1
14.9,20.5,111.8,23.2,20.1,58.2
15.2,21.0,120.2,20.6,19.7,52.2
14.5,21.0,119.3,20.9,21.1,55.3
13.7,20.2,115.4,19.0,21.5,59.4
13.5,20.8,111.5,18.2,21.3,56.5
