0,1.5,58.0,30.5,20.0,4.9
0,1.5,61.0,30.7,20.5,4.8
0,1.8,58.9,30.0,21.0,4.9
0,1.7,57.3,31.4,21.0,5.3
0.3,16.2,159.2,30.6,19.4,5.7
0.3,17.3,165.5,30.7,19.3,6.7
0.2,16.3,159.8,28.9,19.9,7.7
0.2,16.4,168.3,28.7,19.9,8.1
0.1,16.4,167.8,29.3,20.8,8.8
0.0,15.4,162.5,30.8,20.5,10.5
10.3,13.8,156.8,30.1,20.7,11.7
10.9,13.3,151.5,27.3,18.9,12.4
10.5,11.3,150.6,26.5,20.3,12.6
10.9,10.0,151.9,24.4,20.7,14.3
11.1,10.4,160.0,23.4,19.1,14.6
10.5,10.8,152.4,23.2,20.6,15.7
10.9,11.1,157.5,23.7,19.2,17.7
11.2,10.7,102.7,21.0,20.6,17.4
11.0,11.4,105.7,20.3,20.0,18.6
10.9,11.9,109.4,19.1,20.1,19.3
10.5,11.0,120.3,17.1,19.8,19.8
10.5,10.8,141.7,14.6,20.1,21.1
10.6,9.8,43.7,13.0,19.0,27.4
11.0,9.6,43.5,11.0,18.5,29.0
10.6,9.2,39.9,10.5,19.8,27.8
11.2,8.5,40.9,10.7,19.6,28.6
10.4,8.2,35.8,10.2,18.9,29.2
6.2,8.4,34.6,10.8,19.2,32.8
5.8,7.5,35.4,10.5,19.4,33.9
5.9,13.7,34.2,9.8,20.8,32.3
5.3,14.0,30.4,11.5,19.7,34.8
5.0,14.3,31.9,11.3,20.6,37.2
5.0,14.3,28.2,11.5,20.4,36.1
4.9,14.0,29.2,10.7,15.8,38.5
4.5,13.8,26.8,19.9,5.6,37.0
4.5,13.3,27.7,21.0,5.8,40.6
4.1,13.0,26.1,19.2,5.9,40.9
3.9,12.7,24.0,21.5,5.7,43.6
9.6,12.3,25.0,21.8,5.7,42.1
8.8,12.0,22.7,21.7,5.8,44.7
9.2,12.0,22.3,22.2,6.7,42.6
9.2,12.0,21.5,37.7,6.2,46.9
9.2,9.6,23.1,39.9,6.7,46.2
8.9,7.6,23.1,18.4,6.5,49.1
8.1,6.8,23.4,18.5,6.5,40.9
8.3,7.3,21.9,18.8,6.7,43.5
8.5,7.3,21.7,16.8,6.3,44.5
8.2,8.2,125.8,16.8,6.4,34.7
8.6,8.9,81.9,15.9,6.8,31.7
8.7,9.7,77.5,15.4,6.6,30.8
9.1,11.4,78.0,14.3,7.0,32.2
4.0,10.0,75.8,14.3,6.8,34.0
4.5,9.2,73.0,14.1,7.1,33.9
4.4,8.3,70.2,12.9,7.0,19.8
4.8,6.4,59.1,12.4,7.0,17.0
5.5,9.2,51.0,12.0,7.4,13.0
6.1,12.9,43.6,10.7,7.3,11.9
6.5,14.4,39.0,10.4,7.9,13.1
7.6,13.9,36.1,10.7,7.4,15.4
8.5,13.0,36.2,10.0,6.9,16.0
7.4,13.3,34.2,9.2,6.4,17.6
6.1,12.4,32.4,8.6,7.7,19.0
4.2,14.2,32.3,8.1,9.1,19.8
4.9,104.8,30.4,7.6,10.1,19.9
5.5,103.0,29.1,7.2,10.0,20.3
6.4,103.3,30.7,6.5,9.6,21.9
6.0,50.4,33.6,6.2,7.7,21.4
6.1,13.0,34.0,5.7,7.8,22.2
6.4,12.1,38.5,16.3,6.3,26.8
6.4,11.8,40.3,15.4,5.7,29.4
7.0,12.2,37.9,15.3,5.1,30.1
7.6,42.8,37.3,14.5,5.2,31.4
7.8,45.4,38.5,14.3,4.3,35.4
8.0,45.4,38.6,14.5,3.8,33.9
8.9,43.8,35.9,14.2,3.2,37.7
8.6,43.4,34.5,12.9,2.6,35.6
8.3,41.9,33.0,12.4,5.4,39.6
5.1,43.2,34.1,12.8,7.0,40.7
5.2,41.5,31.2,12.1,9.8,40.3
5.6,39.3,32.3,10.8,11.2,42.7
5.9,38.6,32.2,10.8,12.0,58.7
6.2,40.2,37.5,11.5,10.4,58.0
6.1,39.0,47.6,12.0,9.9,56.3
6.2,32.0,46.2,12.1,9.7,72.0
6.0,31.2,49.1,12.6,9.6,72.9
6.2,27.9,50.2,12.8,9.1,72.6
6.3,27.9,49.7,12.8,9.2,79.4
5.9,26.4,52.2,13.9,8.4,22.2
6.1,25.3,53.1,13.9,8.6,23.9
6.2,25.8,50.1,14.3,8.3,22.8
6.2,25.8,49.5,14.9,8.9,25.5
5.9,25.1,51.9,14.5,8.3,24.3
16.4,23.3,90.6,14.7,8.7,26.6
15.9,24.4,89.1,15.7,8.6,28.0
15.6,24.0,88.4,14.8,8.8,28.5
15.4,24.9,92.0,16.1,8.9,28.8
16.2,24.8,86.0,14.8,8.6,28.9
15.5,24.6,88.4,15.6,9.0,31.3
21.0,24.4,84.7,15.3,8.8,31.8
21.6,23.7,88.5,16.2,8.6,34.8
20.6,23.6,85.7,16.4,9.2,34.9
21.6,22.3,86.5,17.2,8.9,25.6
20.4,22.0,81.9,19.4,9.0,20.2
20.9,21.4,76.2,20.4,9.4,22.1
21.7,19.7,72.0,22.0,9.4,23.1
21.3,20.1,68.9,23.1,9.3,23.9
21.5,19.4,71.9,22.7,10.0,25.8
21.6,18.3,66.7,24.4,10.5,25.5
21.6,18.5,67.6,25.4,10.1,27.4
21.7,17.9,64.0,25.8,11.3,28.6
20.5,17.3,64.2,25.5,10.6,30.0
19.9,17.5,63.9,26.0,11.5,29.0
20.9,17.2,64.5,23.8,11.8,30.0
14.0,15.8,60.1,22.7,11.4,31.5
14.9,16.5,58.9,21.7,12.5,31.9
13.5,15.5,58.1,20.4,12.6,33.2
13.4,15.4,58.8,19.3,13.1,34.5
13.0,14.9,58.0,19.5,13.2,35.4
13.4,14.4,54.8,19.4,13.4,36.8
12.3,11.6,55.7,19.3,12.6,37.7
13.0,9.6,52.5,19.8,13.6,37.0
