4.9,9.2,35.5,23.1,14.4,10.4
4.9,9.6,33.2,23.8,15.3,10.4
4.9,8.7,34.6,23.5,14.5,10.8
5.2,8.3,33.8,24.1,15.7,10.4
5.0,15.9,33.3,23.7,15.5,11.3
5.2,14.0,32.7,23.4,14.7,12.2
5.0,12.4,31.3,23.6,14.5,12.8
4.8,11.6,32.8,24.7,14.3,13.4
5.0,10.3,31.4,24.9,14.6,14.2
4.7,8.4,29.0,23.8,14.8,16.2
5.1,8.6,27.9,24.5,14.6,16.4
4.8,9.1,27.8,23.2,14.7,18.1
5.1,8.6,25.8,23.4,15.4,18.7
5.0,8.9,26.7,23.6,15.7,19.4
5.0,8.7,24.6,23.6,15.7,19.8
10.1,8.4,22.7,24.2,15.7,20.6
10.2,8.9,22.6,23.0,14.7,23.4
10.3,9.1,20.5,23.5,15.0,23.3
10.2,8.8,20.1,24.4,14.5,24.5
4.8,9.7,59.3,22.9,14.8,24.8
5.2,11.4,71.7,21.1,14.8,25.7
5.0,12.6,78.7,18.4,15.5,20.3
5.4,15.5,83.1,18.5,16.3,22.3
5.9,14.9,80.5,16.6,16.2,23.4
6.2,13.8,83.4,16.2,16.6,21.1
6.3,12.8,84.7,16.4,16.7,17.7
7.4,18.7,86.6,15.7,18.0,14.2
8.4,16.3,91.4,14.9,19.9,12.4
8.9,15.9,94.9,14.7,19.5,11.9
9.7,15.0,97.0,13.2,19.4,12.8
10.5,24.9,94.3,12.8,19.6,12.3
12.3,53.7,92.7,12.1,18.2,13.0
12.6,52.3,89.9,11.7,18.1,14.9
14.0,51.2,93.2,11.6,17.6,15.6
12.5,52.8,91.3,11.2,16.5,16.7
12.4,51.9,93.5,10.3,15.0,17.2
13.1,50.7,88.1,10.0,13.0,19.1
13.7,52.6,78.9,9.2,12.0,22.0
14.2,20.9,78.5,9.2,10.9,25.6
13.5,20.3,72.2,9.0,10.6,26.4
11.8,19.3,71.6,8.1,9.9,29.7
10.1,44.5,70.5,7.9,9.0,29.7
9.8,42.5,69.4,7.1,8.5,32.4
10.9,40.6,72.9,6.9,8.1,34.2
11.4,43.8,72.2,6.7,7.2,35.8
11.9,46.9,67.5,6.2,7.0,36.7
11.8,45.2,67.1,5.7,6.1,38.5
10.4,45.6,65.4,4.8,5.9,38.2
8.8,42.7,61.5,10.0,5.5,40.9
9.7,40.4,64.4,9.9,4.8,41.9
11.9,41.3,64.2,9.9,4.4,42.8
12.6,37.0,59.6,17.0,3.8,44.7
11.3,14.3,62.1,17.9,3.7,45.0
11.3,13.8,53.2,19.7,3.3,43.9
