4.5,15.9,165.9,15.5,16.0,10.3
4.4,15.3,165.3,16.5,15.8,9.6
4.4,16.6,168.9,16.4,16.0,10.4
4.3,15.5,160.9,14.9,15.2,10.2
9.5,15.9,166.4,17.4,14.7,10.9
10.3,16.1,161.1,16.8,15.9,11.6
9.6,15.1,167.1,17.7,15.4,12.4
10.0,15.6,155.3,16.3,15.3,13.7
9.8,15.0,166.4,16.6,14.4,14.2
9.7,15.7,154.7,17.9,15.4,14.3
9.6,15.5,155.3,17.0,15.4,16.6
10.3,14.2,164.2,17.0,15.6,16.9
9.6,12.2,153.8,16.8,15.1,17.2
9.8,10.3,155.7,16.2,15.1,18.3
10.1,8.9,156.5,25.1,10.6,19.1
10.2,8.8,153.0,23.7,10.2,21.0
9.4,9.0,160.5,23.3,10.6,22.2
9.3,8.5,144.9,24.4,10.8,23.6
9.5,8.7,148.2,23.7,10.2,24.0
9.8,8.4,144.1,23.4,10.5,25.0
9.2,8.6,153.8,25.6,10.6,27.2
9.4,8.2,141.1,24.5,11.0,27.9
9.5,8.1,151.2,23.9,9.9,28.3
9.3,8.4,146.2,24.3,10.4,30.4
4.6,7.8,144.5,25.5,9.9,30.1
4.6,7.9,137.7,25.6,11.1,32.0
4.6,8.3,149.1,25.5,10.9,33.4
4.4,7.8,135.2,24.2,10.9,33.7
4.5,8.2,137.7,24.2,10.0,33.9
4.7,7.9,139.3,31.4,15.6,36.9
4.2,7.7,139.9,33.0,15.7,34.8
4.4,15.4,143.5,31.9,15.8,37.2
4.2,15.4,138.1,31.7,15.4,38.3
4.3,15.5,141.3,30.7,16.1,38.9
4.0,15.3,131.6,28.5,16.2,40.5
4.2,14.8,131.0,27.7,15.3,43.3
4.0,14.7,138.2,27.0,16.0,43.2
4.1,15.5,133.5,26.0,15.9,43.1
4.0,14.8,127.4,24.1,14.9,46.0
4.2,14.3,129.0,22.5,15.3,47.0
9.3,13.9,132.5,20.6,15.3,47.7
9.5,12.3,125.0,19.9,15.5,48.4
9.3,11.7,132.2,17.7,15.6,47.8
9.0,9.7,127.2,18.5,15.0,48.4
9.4,8.4,126.3,17.6,16.4,52.5
9.4,8.4,126.8,18.5,15.9,50.2
9.3,7.8,124.4,17.1,16.2,51.3
9.6,8.0,117.4,16.7,16.3,51.3
9.2,7.9,118.9,18.0,16.2,52.0
9.6,7.9,122.4,17.5,20.6,56.2
9.3,7.7,114.4,17.1,20.2,56.7
9.3,7.5,114.5,18.2,21.9,59.1
9.5,7.9,113.0,17.4,21.2,56.9
4.5,7.5,119.8,25.3,20.0,62.5
4.2,7.7,108.9,26.2,21.6,58.6
4.2,7.6,113.0,24.9,21.4,64.1
4.2,7.9,109.6,24.7,20.4,62.8
4.2,7.5,115.8,25.3,21.6,62.2
4.0,7.8,108.0,22.4,11.5,63.2
4.1,7.8,114.2,21.6,11.3,68.7
3.9,7.3,108.4,19.2,11.1,70.0
4.2,7.2,107.8,18.3,11.3,68.9
4.0,7.0,105.9,17.5,11.0,72.3
4.0,7.4,100.9,18.1,10.8,73.3
3.9,7.3,106.7,18.7,11.2,72.7
4.1,6.9,102.7,18.0,10.6,69.5
4.1,7.2,98.4,17.2,11.4,73.6
4.0,7.1,103.6,17.6,11.1,72.2
3.9,7.1,94.9,18.8,10.7,72.3
4.0,7.4,101.6,17.8,16.1,79.9
3.9,7.3,99.6,17.8,16.9,78.1
3.8,7.3,98.0,18.3,15.8,76.2
3.7,7.0,94.4,24.7,16.0,80.4
3.6,7.2,92.4,25.1,16.4,81.6
3.7,7.0,92.4,24.5,16.9,80.7
3.7,13.5,90.9,25.1,15.7,86.3
3.6,14.8,94.1,25.8,15.8,85.1
3.7,14.3,90.5,25.7,11.4,81.8
3.5,14.4,92.6,25.4,11.4,88.0
3.4,13.9,84.8,25.3,11.5,88.7
3.6,14.6,89.0,25.6,11.3,87.3
3.4,13.9,84.1,24.8,11.6,85.8
3.4,13.5,88.1,26.3,11.2,91.4
3.4,13.6,80.8,26.3,11.3,94.2
8.8,13.3,80.4,26.3,11.7,95.7
8.4,13.9,79.9,25.1,11.1,91.9
8.7,13.4,82.3,24.0,11.4,93.3
