0,1.4,59.4,30.9,21.2,5.0
0,1.5,62.2,31.4,20.2,5.1
0,1.8,61.0,30.3,21.1,5.2
0,1.7,59.5,31.1,19.9,5.3
0.3,17.5,170.3,30.6,19.8,6.1
0.3,16.6,164.7,28.8,19.1,6.3
0.2,16.3,168.1,28.7,19.5,7.3
0.2,17.4,163.1,28.2,20.8,8.6
0.1,16.3,162.1,30.9,19.4,9.2
0.0,15.8,158.2,29.5,18.9,10.4
10.8,14.6,160.7,29.3,19.6,11.2
11.0,12.8,163.9,29.1,20.3,11.6
10.2,11.8,149.2,27.6,20.8,12.8
10.3,10.3,148.3,24.4,20.4,13.5
10.4,10.0,154.3,24.8,20.5,14.7
11.0,10.4,150.0,21.2,18.9,15.5
10.5,10.2,158.3,21.4,19.9,17.6
10.3,10.5,145.3,20.1,20.4,17.5
10.9,10.6,149.8,17.3,20.4,19.9
10.6,10.7,144.1,16.2,19.8,19.9
11.2,9.7,151.2,15.6,20.3,20.8
11.3,10.0,144.7,13.9,20.4,23.4
11.1,10.4,139.9,12.3,19.0,22.5
6.1,10.3,150.3,10.0,18.8,24.8
6.0,18.5,140.5,8.3,19.1,25.4
5.9,17.8,145.8,7.2,19.8,26.0
5.6,18.1,148.9,7.9,20.1,27.8
5.9,17.8,140.9,7.5,20.2,28.9
5.8,17.8,144.5,7.6,18.9,29.5
5.7,18.6,144.3,7.8,18.7,30.6
5.5,18.1,134.5,7.3,19.7,31.0
5.7,17.9,136.0,8.3,19.0,38.0
6.0,17.2,33.6,8.7,19.4,37.0
5.6,15.5,32.9,9.0,11.5,38.0
5.6,15.2,31.4,18.5,4.3,40.9
5.5,14.2,30.0,19.4,4.4,40.5
5.4,14.2,26.4,20.1,4.5,43.5
5.7,13.4,24.3,20.0,4.3,44.0
10.1,14.1,22.0,21.4,4.7,43.8
10.6,13.7,22.4,20.2,4.9,46.5
10.7,12.6,21.5,38.6,5.4,47.8
10.2,12.0,20.5,42.0,5.3,44.7
10.3,9.6,18.1,39.6,5.5,48.0
10.4,8.3,17.9,42.0,5.6,50.8
9.6,6.2,16.8,40.4,10.9,52.1
9.6,6.1,15.3,41.8,10.8,52.9
9.6,6.2,14.4,41.0,10.9,51.8
9.2,5.6,14.3,42.8,11.2,51.5
8.7,5.7,12.6,43.5,12.1,54.6
8.8,5.4,12.3,44.6,12.6,57.2
8.6,4.8,11.0,43.3,12.2,57.2
8.2,4.7,10.2,43.8,12.3,57.8
3.2,4.6,8.9,44.9,12.8,57.1
3.0,4.1,8.0,45.9,13.4,57.2
2.7,4.1,7.1,45.4,13.2,60.0
2.5,3.5,6.0,44.9,13.2,60.4
2.5,3.2,4.8,46.9,13.4,62.8
2.7,3.4,4.4,51.8,13.0,63.3
3.1,3.7,4.4,50.4,12.6,64.5
3.3,3.7,4.8,50.4,12.8,59.1
3.3,4.0,5.4,52.7,13.2,60.2
3.6,4.2,6.1,51.3,13.1,59.3
3.6,4.4,7.3,50.1,11.9,58.0
8.7,5.0,8.4,49.6,11.8,57.7
8.8,5.3,9.2,48.0,12.2,59.6
9.4,5.5,9.8,48.6,12.0,59.3
9.3,5.6,10.5,44.7,11.4,59.0
9.7,6.0,12.2,46.3,11.3,55.8
10.4,6.1,12.6,43.4,11.3,52.6
10.7,6.4,13.8,44.7,10.6,53.2
10.7,6.6,13.6,46.2,10.7,55.0
10.3,7.0,14.5,46.0,10.5,52.0
11.3,7.4,15.7,44.4,10.0,52.3
10.6,7.4,17.2,43.2,9.8,51.4
11.2,7.8,17.5,41.4,4.4,50.0
11.6,8.6,23.1,40.5,4.1,47.4
11.2,9.4,23.1,17.0,4.0,47.2
10.6,10.6,22.3,15.7,4.3,46.2
10.8,12.5,129.7,12.8,4.2,41.0
11.7,14.4,80.9,12.4,3.6,31.7
11.8,16.0,75.3,11.2,4.0,26.9
11.9,15.2,72.7,10.9,4.5,28.8
12.3,14.4,76.9,10.6,4.4,29.1
12.9,12.9,75.5,10.6,4.1,31.1
10.4,11.1,70.3,9.9,3.7,31.7
7.7,10.2,70.4,10.0,3.2,34.3
8.1,11.2,69.2,9.4,2.7,34.7
8.0,11.9,71.9,8.9,5.1,35.1
8.9,11.7,69.0,8.1,8.2,37.2
8.5,12.8,65.5,8.8,7.7,37.5
9.6,13.1,65.1,7.9,6.9,38.7
9.3,14.1,64.9,7.5,6.5,39.7
9.7,14.6,64.4,7.0,6.3,41.9
10.5,13.0,60.7,7.1,6.2,39.2
10.3,12.2,61.8,6.1,5.8,43.3
