4.5,16.2,166.8,16.6,14.7,9.7
4.5,16.6,159.1,15.9,15.9,9.6
4.4,16.8,158.1,15.9,15.4,9.8
4.6,15.3,166.3,14.9,15.0,10.2
9.6,15.8,160.2,17.6,15.4,11.0
9.8,16.3,171.3,17.6,15.1,11.8
10.4,16.4,158.8,16.6,14.8,12.1
9.8,15.8,166.4,16.9,15.5,13.6
9.4,14.9,163.0,16.9,14.6,13.7
10.4,15.0,159.7,16.6,15.2,15.7
9.4,14.9,159.9,17.6,15.5,16.7
10.1,14.2,152.4,16.2,15.9,17.7
9.9,12.3,161.4,17.3,15.6,18.7
10.0,10.7,150.8,16.7,15.4,18.6
9.5,8.4,158.6,25.2,10.9,19.4
10.1,8.7,147.3,23.6,11.0,20.8
10.2,8.5,160.5,25.4,10.8,21.0
9.3,8.2,156.7,23.9,10.7,22.2
9.2,8.4,148.6,24.5,9.8,23.7
9.6,8.6,150.1,23.6,9.7,24.3
9.9,8.3,142.0,23.6,10.7,25.6
10.0,8.5,153.8,23.7,10.7,26.1
10.0,7.9,142.3,24.5,10.0,27.0
9.9,8.5,153.0,24.0,10.1,29.2
4.5,8.1,142.7,25.2,10.0,30.2
4.5,8.2,137.1,23.7,11.0,30.9
4.5,7.9,137.1,24.8,10.6,32.3
4.7,8.0,139.1,24.6,10.1,33.7
4.6,7.5,138.3,25.0,10.2,34.7
4.4,7.6,142.9,31.7,15.3,36.5
4.6,8.0,135.7,30.3,15.2,37.8
4.3,15.2,142.3,30.2,16.4,38.5
4.5,15.6,136.1,30.7,16.2,37.3
4.1,15.1,138.5,31.1,15.4,38.1
4.1,15.6,138.1,28.6,16.2,38.9
4.1,15.1,132.2,27.8,16.4,41.5
4.1,15.5,134.8,26.1,15.7,40.8
4.3,15.1,126.3,26.1,16.2,45.1
4.1,15.4,130.2,24.3,15.5,43.6
4.0,14.3,128.8,22.2,15.4,46.3
9.8,14.1,127.1,20.8,15.8,45.3
9.6,13.3,121.8,20.2,16.2,48.7
9.6,11.1,121.3,17.4,16.2,46.4
9.5,10.2,128.4,17.1,14.8,52.1
9.5,8.4,122.9,17.0,15.3,52.0
9.5,7.8,124.1,17.0,16.4,52.6
9.3,7.7,120.9,17.9,15.6,50.8
8.8,8.0,124.4,16.7,15.1,51.9
9.3,8.2,121.6,18.0,15.9,53.0
9.2,8.0,113.9,17.5,21.7,55.4
8.8,7.9,114.7,17.3,20.8,54.1
9.2,8.0,113.7,17.5,21.8,55.9
8.7,7.5,115.5,17.1,21.0,57.0
4.5,7.7,117.9,24.8,20.3,61.6
4.2,7.7,119.6,24.2,22.0,63.0
4.4,7.9,117.9,24.6,20.3,64.2
4.0,7.7,117.7,25.9,21.8,61.6
4.4,7.4,116.6,24.2,21.3,61.0
4.3,7.7,113.4,23.6,11.7,66.8
4.2,7.5,104.0,22.2,11.4,68.8
4.2,7.4,102.8,20.2,10.5,65.4
4.0,7.8,106.9,19.0,11.2,70.3
3.9,7.5,104.1,18.1,10.9,70.5
4.1,7.3,107.3,19.0,11.2,67.3
4.1,7.6,101.1,18.3,11.4,68.2
3.9,7.0,105.1,18.2,11.6,74.8
3.7,7.4,104.6,17.2,10.7,72.3
3.8,7.4,100.6,17.0,11.2,74.1
3.8,6.9,97.0,18.7,10.7,75.0
3.9,7.3,102.5,18.7,15.6,75.3
3.8,7.4,94.0,17.3,16.1,79.0
3.8,7.3,100.3,17.4,15.7,80.0
3.6,6.7,98.4,24.9,15.2,82.8
3.9,7.1,91.3,26.0,16.3,79.3
3.5,7.2,89.9,25.1,16.1,82.8
3.5,14.5,93.6,24.8,16.9,82.2
3.5,14.0,88.1,25.4,15.9,85.1
3.5,13.7,87.5,26.5,11.1,81.7
3.5,14.4,93.6,24.7,11.1,81.2
3.5,13.5,84.8,24.7,11.3,89.3
3.5,13.6,91.1,25.7,11.8,89.9
3.4,13.8,90.2,24.8,11.2,86.1
3.5,14.3,84.2,25.3,11.5,91.5
3.4,14.4,88.3,26.2,11.2,89.3
8.8,13.4,80.0,25.5,11.5,87.9
8.2,14.4,86.4,25.2,11.4,95.0
8.1,13.8,81.6,25.7,11.1,91.8
8.3,13.6,79.9,33.4,10.9,93.5
8.2,13.7,80.0,32.0,16.0,98.9
8.6,14.0,75.8,33.3,17.0,92.1
8.7,13.4,80.6,33.9,16.7,101.6
8.2,11.8,80.1,31.2,16.6,94.9
8.7,9.8,79.0,32.4,15.8,98.6
8.8,8.4,76.8,31.9,16.3,104.5
8.5,6.6,73.9,33.7,15.9,104.1
8.2,7.1,70.3,33.9,16.5,104.2
8.0,6.7,71.4,31.7,17.1,104.6
8.6,6.7,70.0,28.8,17.0,101.0
8.3,6.6,71.8,29.7,16.5,102.1
8.4,6.8,65.3,27.6,16.8,103.6
8.6,6.6,67.9,25.3,16.2,112.0
8.5,6.9,63.4,25.3,16.6,112.7
3.7,6.6,64.6,27.3,16.5,110.4
3.7,6.6,64.8,26.2,16.9,107.8
3.5,6.5,61.5,24.9,16.5,115.4
3.4,6.7,59.2,25.9,16.4,115.6
3.4,6.5,61.7,27.1,16.1,110.0
3.2,6.4,59.6,26.4,16.9,116.1
3.3,6.0,57.2,25.6,21.7,112.4
3.4,6.4,56.4,26.7,22.2,117.5
3.2,12.8,55.7,25.0,21.4,117.2
3.1,12.8,58.6,27.3,20.9,120.2
3.2,13.5,53.5,26.9,21.3,121.6
3.0,13.2,54.2,26.6,21.4,126.8
3.0,13.2,53.9,26.2,21.1,122.5
3.1,11.5,50.2,24.6,22.4,118.9
3.0,10.1,50.3,26.2,22.8,119.4
2.9,9.2,51.5,27.6,22.5,125.3
