5.1,9.4,33.1,22.9,14.9,10.0
5.0,9.4,33.3,22.3,14.8,10.2
5.2,8.6,33.7,22.3,15.3,10.4
5.1,8.7,33.4,23.2,15.0,10.6
5.2,14.8,32.1,23.9,15.4,11.4
5.2,14.9,34.2,24.6,14.9,12.1
5.0,13.2,32.9,23.8,15.2,13.3
5.1,11.6,32.1,24.3,14.4,13.0
5.2,9.7,30.8,24.1,14.5,14.6
4.9,8.9,28.9,23.0,14.8,15.9
5.0,8.4,28.5,23.9,15.0,16.2
4.9,8.9,26.3,23.7,15.3,17.2
5.0,9.0,27.4,24.4,14.5,18.4
4.9,8.7,26.5,24.0,15.8,19.9
4.8,9.0,24.4,23.8,15.1,20.9
9.7,9.2,22.9,23.5,14.9,21.9
9.7,8.4,22.4,23.5,15.0,23.1
10.2,8.7,22.4,25.0,14.7,23.6
9.9,8.9,20.8,24.3,14.8,24.3
4.8,9.9,60.2,21.8,15.3,25.4
4.9,11.0,73.3,20.6,15.2,26.9
4.8,11.5,71.4,20.1,14.9,25.9
5.1,12.8,66.2,18.5,15.0,22.0
5.1,12.5,69.7,18.5,15.4,22.5
5.7,13.9,71.7,18.6,15.0,23.9
5.4,13.9,79.3,18.2,14.7,25.7
5.7,12.6,82.4,17.1,16.2,27.0
6.3,10.6,77.8,16.8,15.4,26.8
6.9,9.6,83.4,15.3,15.1,24.0
7.3,12.1,81.0,15.0,16.4,21.4
7.4,13.6,70.9,14.4,16.2,22.5
8.0,12.6,77.0,14.0,15.7,22.3
8.3,11.0,71.6,13.4,14.6,23.3
9.2,10.7,73.2,13.1,14.2,22.7
9.5,9.4,74.5,13.1,13.9,24.0
10.1,8.2,69.6,12.0,13.3,24.6
10.1,7.4,70.6,12.6,12.7,27.0
8.6,8.2,69.7,12.2,12.5,28.3
6.0,9.6,68.0,11.8,12.5,27.6
6.4,10.6,68.7,16.7,11.4,29.4
6.5,12.3,63.3,16.3,11.3,29.5
7.4,13.4,62.3,15.3,10.9,32.9
7.4,38.3,64.0,14.1,10.0,31.8
8.0,37.4,64.5,19.3,9.2,33.0
5.2,35.3,61.5,18.6,9.3,34.5
3.6,33.9,60.3,18.3,8.4,35.0
4.0,34.2,56.8,17.3,8.4,37.0
4.5,37.7,58.9,18.1,7.3,36.9
5.3,37.2,55.6,16.8,7.5,40.4
5.8,37.7,55.2,17.3,6.5,39.7
6.1,36.6,52.6,15.5,8.8,40.4
6.3,37.1,51.1,15.8,10.5,43.3
6.2,34.8,58.3,16.9,10.3,52.8
6.5,30.9,56.5,20.7,10.1,51.9
6.6,29.8,52.8,102.9,9.2,52.1
7.1,30.8,50.4,97.5,12.6,59.2
6.7,30.7,48.9,95.4,13.3,55.5
7.4,29.8,49.3,85.2,13.5,60.0
7.6,26.6,51.2,81.8,13.5,61.7
7.5,27.8,47.9,79.1,13.2,57.8
12.8,26.4,47.3,76.8,12.2,62.5
12.7,27.4,44.2,73.9,13.0,63.0
14.0,29.5,47.0,74.6,12.0,60.1
19.8,28.2,42.6,75.8,12.1,66.5
19.4,27.1,44.6,80.8,12.2,60.3
20.0,25.8,47.5,99.6,12.0,59.4
20.2,23.2,43.9,105.5,12.7,53.2
29.1,26.8,40.7,125.0,13.5,45.7
24.3,31.3,42.1,152.9,13.4,42.8
23.5,31.9,41.7,151.8,12.9,39.7
25.1,30.0,43.2,158.2,13.4,38.8
25.0,29.6,41.9,145.4,12.4,40.4
25.1,28.8,40.5,147.2,12.3,40.0
25.3,27.1,38.3,151.7,11.1,44.4
22.9,27.5,38.8,151.6,12.3,43.8
26.6,26.6,37.1,114.2,14.5,51.3
25.5,28.0,38.0,94.0,15.0,60.5
24.0,26.3,37.1,85.3,13.1,68.1
25.7,23.3,35.0,69.2,15.9,72.7
26.3,21.8,33.6,62.9,21.2,76.6
26.6,21.2,33.5,55.2,26.4,77.7
24.0,20.8,33.5,53.1,33.7,75.7
24.0,21.0,33.4,51.8,33.2,77.2
25.9,23.8,32.9,55.7,31.7,81.3
24.3,21.9,32.9,65.6,24.0,75.9
22.3,21.4,32.8,78.5,19.8,64.9
23.0,20.2,27.8,92.2,18.2,56.8
21.6,18.2,29.5,98.7,17.3,54.6
19.9,17.8,28.2,105.1,17.5,52.7
