29.7,16.0,27.6,121.9,21.4,62.0
28.7,14.4,26.3,113.7,21.3,52.0
26.4,13.8,27.1,116.2,22.0,52.7
26.2,13.3,26.5,118.9,21.3,52.3
24.5,13.1,24.0,120.0,22.9,53.6
24.1,12.6,23.7,114.5,23.3,51.9
22.9,12.3,21.9,111.6,24.0,54.5
22.2,10.8,21.8,112.8,25.0,54.3
14.8,10.9,19.9,114.1,25.0,55.5
14.5,10.1,22.0,117.1,24.2,53.4
12.2,10.3,24.4,122.9,23.6,55.2
11.5,10.5,29.7,53.8,21.9,54.3
10.7,16.2,46.3,51.5,21.1,59.8
9.7,15.0,61.1,40.7,21.3,60.5
9.7,13.8,66.8,29.1,24.4,53.8
9.6,13.2,75.7,29.5,24.8,55.8
9.2,13.4,112.1,27.5,24.6,49.3
9.2,13.2,114.5,26.5,27.0,53.9
8.6,13.4,107.7,25.9,20.4,54.0
8.6,14.0,111.5,28.3,21.5,51.3
8.6,13.6,114.5,27.6,21.7,55.0
8.8,12.8,114.0,27.6,21.6,55.6
13.5,12.8,104.0,34.4,21.9,58.4
13.3,12.7,104.0,34.0,22.4,56.9
13.1,13.6,103.4,37.3,22.2,61.5
13.3,12.8,103.3,34.7,22.3,58.9
8.8,12.2,102.8,36.8,22.3,62.5
8.7,12.2,100.9,36.0,22.5,62.4
9.0,11.9,53.7,38.4,22.6,65.0
8.0,10.4,51.3,43.7,21.6,76.7
8.6,10.2,47.6,45.3,22.5,70.3
8.7,10.4,45.9,41.4,18.4,70.5
8.8,9.7,42.4,39.3,17.8,70.5
8.4,9.7,41.5,43.8,19.0,72.0
8.4,9.1,37.7,43.2,18.4,73.2
7.5,8.9,35.7,44.5,19.4,78.6
7.2,8.3,35.3,43.0,20.0,75.6
6.9,7.8,33.9,43.0,20.4,79.1
6.8,7.5,33.0,45.2,20.1,78.6
6.2,7.5,33.2,55.9,19.4,77.1
6.2,6.7,31.9,77.8,20.4,78.8
5.6,6.4,31.5,91.7,26.9,83.1
5.6,6.3,31.4,90.3,27.0,86.3
5.4,6.6,35.3,53.6,25.9,81.0
5.0,6.9,38.1,38.0,20.8,83.6
4.6,7.7,91.9,35.3,20.7,69.0
4.3,8.4,85.7,35.4,20.2,63.8
4.5,7.9,91.6,35.3,20.6,64.7
4.3,7.7,90.0,33.3,20.5,64.4
4.3,6.8,39.3,36.0,20.1,75.4
4.4,5.8,37.6,52.6,25.8,85.5
4.8,5.3,24.7,95.3,26.0,90.6
5.0,4.9,19.3,95.6,29.2,78.8
6.1,4.6,20.1,82.2,30.2,87.6
6.3,4.1,9.8,81.1,33.9,45.8
7.0,3.7,8.4,85.4,34.2,41.1
7.1,3.4,7.1,84.0,33.2,39.3
5.9,3.2,7.5,83.7,32.6,42.7
5.3,3.1,7.8,78.2,33.9,47.2
4.2,3.1,18.3,85.1,32.9,99.2
3.7,3.2,17.8,92.9,30.5,86.9
3.2,3.6,19.3,91.5,29.5,88.1
2.9,4.0,29.9,81.4,28.7,96.5
2.8,4.9,35.5,37.2,27.0,81.5
2.5,5.9,80.9,35.1,21.7,67.4
2.6,6.9,81.8,37.0,22.6,54.0
2.7,17.6,83.7,33.2,23.8,25.8
3.1,17.6,85.0,30.8,23.3,22.5
3.2,15.4,87.4,31.7,24.6,16.9
3.7,15.5,88.9,28.9,24.3,17.0
3.8,17.1,93.2,27.8,24.2,17.3
4.1,19.2,91.1,29.4,22.9,18.7
4.5,19.0,87.8,26.9,22.7,18.5
5.2,21.2,91.8,27.4,21.9,19.9
5.4,21.5,90.3,26.4,21.7,21.1
11.4,20.2,85.5,26.2,22.5,21.7
11.7,18.0,80.3,26.8,21.2,28.0
5.7,15.7,72.1,29.0,25.1,36.5
5.4,13.6,69.7,23.4,25.6,65.6
5.5,12.1,69.9,27.2,25.1,65.9
5.6,12.1,70.8,26.9,25.4,68.1
11.2,11.7,67.3,27.3,24.4,80.2
11.2,11.6,71.3,26.5,24.8,77.1
10.8,12.1,67.7,27.0,24.6,81.4
10.9,12.3,65.8,27.0,23.9,85.8
11.7,12.1,66.7,27.4,23.4,86.4
11.3,11.3,63.2,34.5,24.3,85.6
10.8,12.5,63.7,32.7,23.4,87.4
11.5,12.2,60.6,32.0,23.8,84.7
11.2,12.3,61.5,31.9,22.5,85.5
11.2,11.5,59.4,31.7,23.8,84.7
7.0,11.8,61.9,40.5,24.2,88.0
7.0,12.3,62.0,40.3,23.6,87.5
6.8,11.7,58.6,38.5,22.9,93.3
7.0,12.2,58.2,38.9,23.8,93.1
6.7,12.2,53.4,39.5,22.2,90.2
6.8,12.5,54.7,41.2,21.9,97.9
6.8,12.7,54.6,44.8,17.9,100.6
7.0,11.7,50.9,48.0,18.7,96.7
7.0,11.4,53.3,44.6,17.7,102.9
7.0,10.3,53.5,44.4,18.1,103.3
6.9,8.8,50.9,47.3,18.0,98.2
6.8,7.3,47.9,44.5,18.1,102.6
6.9,5.7,53.8,56.1,17.7,106.9
6.9,5.4,54.4,58.8,18.2,101.8
7.4,6.1,50.6,61.3,18.1,123.2
7.2,7.6,50.7,65.4,24.2,123.2
7.8,8.1,18.3,60.9,24.7,112.3
8.4,8.0,13.0,48.7,30.1,62.3
9.6,7.3,8.7,48.4,34.4,39.5
10.8,7.4,6.9,45.5,42.3,37.1
12.2,7.2,5.3,49.0,55.8,34.2
22.4,7.3,5.5,54.0,62.2,30.8
23.0,7.3,7.1,51.7,60.5,27.0
22.2,7.7,7.9,16.1,56.5,26.7
34.0,8.7,7.8,10.3,48.4,19.3
57.0,9.3,7.1,7.7,45.3,17.9
93.3,10.8,7.2,6.4,48.4,17.9
112.3,13.6,7.2,4.7,53.6,17.4
122.7,24.1,7.1,5.9,54.8,23.4
114.4,22.4,7.8,8.7,18.9,24.0
69.1,27.0,8.1,7.7,13.3,23.4
40.1,41.4,9.2,7.1,9.9,33.6
37.3,91.5,10.0,6.8,6.9,40.5
34.7,108.4,12.0,7.0,5.9,52.1
32.6,116.7,22.4,6.9,4.6,63.8
27.6,120.8,23.5,7.0,6.6,62.5
25.7,113.8,22.8,7.8,7.8,55.4
19.2,60.9,31.4,8.0,7.7,50.0
18.3,38.7,49.6,9.9,7.2,49.8
17.7,37.1,90.4,11.0,6.9,46.1
18.0,34.8,100.1,13.3,7.3,49.0
22.6,31.1,128.5,23.2,7.5,53.1
24.2,26.4,120.0,22.4,7.6,22.8
24.5,24.7,69.7,25.5,8.2,14.9
31.9,18.4,44.2,37.2,8.8,10.5
42.5,18.4,37.2,66.6,10.1,7.3
53.8,17.2,37.9,104.3,11.9,5.8
