0,1.5,57.3,30.6,20.8,5.0
0,1.4,57.0,31.9,19.6,5.2
0,1.8,57.6,32.1,21.2,5.1
0,1.8,60.2,31.0,19.5,5.5
0.3,16.3,171.8,31.0,19.9,5.8
0.3,16.3,167.6,29.7,20.0,6.5
0.2,17.5,156.2,29.6,20.3,7.3
0.2,17.4,160.2,29.8,20.3,8.1
0.1,17.3,154.9,28.9,19.7,9.5
0.0,15.1,153.4,29.5,19.4,10.2
10.0,13.9,159.4,29.7,19.5,10.9
10.0,12.4,164.6,29.0,19.6,12.3
10.1,11.1,153.9,26.5,19.5,13.4
10.4,9.7,160.7,24.0,20.7,14.3
10.8,9.9,154.2,23.8,20.7,15.9
10.5,10.5,147.1,22.6,18.8,16.9
11.0,10.0,154.4,20.3,20.6,17.7
10.6,10.2,152.8,20.2,19.6,19.0
10.4,9.9,149.0,18.3,19.7,19.6
10.8,10.3,144.3,16.0,18.7,21.0
10.6,9.8,141.8,14.4,19.4,21.9
11.0,9.9,153.4,13.7,20.4,23.2
11.2,10.0,142.6,12.2,19.3,23.7
5.7,10.1,150.9,10.2,20.3,24.1
5.9,18.2,149.5,8.3,18.7,26.4
5.6,17.3,143.1,7.3,19.3,25.9
5.7,17.3,136.9,8.1,18.6,27.1
5.6,17.5,147.4,7.5,19.5,29.8
5.6,18.2,141.9,7.3,18.8,28.5
5.5,18.4,146.3,7.5,19.6,30.3
5.9,17.5,141.2,7.0,18.6,31.0
6.0,17.9,141.3,7.6,18.6,31.7
5.4,17.0,140.8,7.8,19.2,34.4
5.8,15.6,134.4,7.1,18.6,35.5
10.5,15.4,127.7,7.2,4.1,36.8
10.6,13.6,130.2,7.3,4.3,37.9
11.4,11.7,129.2,14.8,4.0,38.7
11.1,11.2,126.8,13.8,3.8,37.0
11.4,11.2,133.5,14.7,3.9,37.8
11.3,11.0,135.1,14.5,3.7,42.4
11.5,11.0,126.0,13.7,4.1,40.4
11.2,11.4,120.9,14.2,3.8,41.2
10.7,11.8,120.1,14.4,3.6,41.8
11.2,11.7,129.3,13.6,3.7,46.9
11.8,11.8,128.9,13.4,8.9,47.3
11.2,11.0,127.1,13.5,9.3,45.9
