-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
4.7,10.2,98.7,10.4,5.5
5.1,9.6,92.1,10.7,5.6
4.7,9.5,97.6,11.1,5.5
5.1,10.2,95.1,11.0,5.2
4.8,9.8,89.9,11.3,5.3
4.9,10.0,91.9,11.3,5.2
5.1,9.8,89.9,11.4,5.5
4.7,9.2,91.1,11.5,5.3
4.9,10.0,84.8,10.9,5.5
4.9,9.6,89.9,10.8,5.3
4.8,9.3,84.4,10.7,5.6
4.6,9.8,88.3,10.7,5.3
4.8,9.7,83.2,11.5,5.3
4.5,9.3,84.4,11.3,5.4
4.8,9.6,80.0,11.1,5.8
4.7,9.2,82.9,11.6,5.5
4.8,8.8,81.6,11.3,5.4
4.8,9.0,78.1,11.9,5.8
4.8,9.4,79.3,11.0,5.7
4.7,9.0,72.6,11.8,5.8
4.6,9.1,71.6,11.8,6.0
4.4,8.7,69.4,11.4,5.7
4.6,9.1,71.0,11.6,5.6
4.3,8.8,66.7,11.4,6.0
4.2,9.0,67.1,11.4,5.6
4.3,8.7,64.2,12.1,5.7
4.1,9.1,63.3,11.9,6.1
4.2,8.9,64.2,12.0,6.0
4.1,9.0,60.1,11.6,5.7
4.3,8.2,62.7,11.2,6.2
4.2,8.9,58.4,11.9,6.2
4.1,8.2,60.1,12.0,6.1
4.1,8.0,59.3,12.2,5.7
3.9,8.4,55.4,12.3,5.8
4.0,8.5,53.2,11.5,5.9
4.0,8.4,53.1,12.1,6.3
3.8,8.6,53.4,12.3,6.3
3.9,8.0,49.3,11.7,6.3
3.9,8.3,51.8,11.5,6.0
3.9,8.0,49.6,11.8,5.8
3.7,8.4,45.2,11.6,6.3
3.7,8.2,44.9,12.2,6.5
3.7,7.6,45.1,11.7,6.2
3.6,8.3,45.1,11.7,6.4
3.6,7.9,41.4,11.6,6.0
3.5,7.8,39.7,12.8,6.5
3.5,7.4,38.6,12.3,6.3
3.7,7.5,37.1,12.6,6.3
3.7,7.4,36.2,12.8,6.6
3.5,7.5,36.8,12.3,6.2
3.6,7.4,33.8,12.1,6.5
3.5,7.3,32.2,12.8,6.2
3.5,7.3,30.7,12.3,6.7
3.4,7.5,29.8,12.9,6.3
3.2,7.6,28.3,12.7,6.7
3.4,40.8,26.2,12.9,6.6
3.1,39.1,25.5,12.0,6.6
3.3,38.6,24.0,12.7,6.3
3.2,37.2,22.9,12.8,6.2
3.2,33.6,22.9,12.5,6.8
3.0,33.1,19.6,12.5,6.7
3.1,30.9,20.1,13.0,6.6
2.9,28.9,18.6,12.7,6.6
33.1,28.2,16.1,13.4,6.7
66.4,24.2,15.1,13.5,6.9
61.8,24.1,13.6,12.8,6.8
62.7,21.0,12.9,12.6,6.5
62.9,19.7,10.7,13.1,7.0
60.4,16.9,9.5,13.0,6.8
60.6,17.1,8.3,12.9,6.5
66.2,16.1,7.7,13.2,6.6
66.0,16.3,7.0,11.4,7.0
43.6,18.7,7.4,9.9,6.8
35.5,22.8,7.3,8.7,7.6
37.7,28.1,7.4,7.3,8.2
37.9,38.8,7.5,6.6,8.4
43.2,63.3,8.8,6.2,10.0
10.7,65.6,9.6,6.0,10.9
8.4,60.8,11.9,5.7,10.6
9.6,64.5,14.4,6.1,9.3
12.7,37.7,19.4,6.1,7.5
18.4,34.7,25.5,6.4,6.6
29.3,37.6,38.5,7.0,6.5
50.5,40.9,61.7,8.4,5.9
90.5,10.2,62.8,10.3,5.7
97.6,8.5,61.1,11.1,5.8
93.0,7.6,62.6,13.8,5.9
96.5,7.5,62.0,14.9,5.5
78.1,6.7,50.9,16.2,5.7
76.7,6.6,44.0,17.3,6.0
75.4,6.2,40.1,17.9,6.4
77.4,5.9,37.4,19.2,6.7
74.9,5.3,35.8,20.9,6.8
76.5,5.2,33.6,21.9,7.1
85.2,4.5,33.7,21.4,7.3
91.2,54.6,29.5,22.6,7.6
93.9,53.1,28.6,23.9,8.5
2.5,48.2,27.8,23.9,8.8
2.1,46.5,27.5,24.0,8.6
1.8,42.8,25.0,25.5,9.6
1.4,38.7,24.6,26.1,9.4
0.9,37.2,22.7,25.6,10.2
6.5,35.2,20.7,27.2,9.9
10.7,33.5,19.6,27.8,10.9
15.9,30.5,18.1,28.4,11.1
21.0,26.9,17.4,31.1,11.2
25.1,25.4,16.6,31.0,11.8
31.4,22.1,14.8,32.7,12.5
36.3,19.9,13.4,32.6,12.6
41.2,16.8,12.5,32.3,12.9
47.2,14.0,10.4,32.0,13.6
49.6,11.2,9.7,35.6,13.9
52.6,8.9,8.1,35.2,13.8
59.1,6.4,7.1,34.4,13.8
56.5,4.5,4.9,33.6,14.8
55.1,3.8,2.7,32.1,15.7
43.2,4.3,0.7,30.1,16.0
37.4,7.6,0,29.4,17.2
30.4,14.9,0,26.7,18.1
23.9,38.0,0,28.0,19.7
21.8,82.0,0,27.3,22.7
18.6,90.0,-0.0,25.2,25.6
16.1,80.8,1.7,9.2,31.6
15.0,58.7,2.5,5.4,32.6
14.5,44.1,4.7,3.2,31.4
13.3,36.7,7.5,2.0,28.8
13.3,29.6,12.6,1.4,28.5
17.6,27.8,20.9,1.0,29.5
40.7,23.8,39.5,0.7,27.8
42.1,21.4,91.6,0.6,27.9
43.5,20.5,89.6,0.6,29.0
42.6,18.9,85.2,0.6,29.3
42.3,17.1,89.1,0.6,28.8
41.8,16.1,87.5,1.9,22.6
46.1,15.0,60.7,3.8,14.8
43.9,13.4,50.5,4.3,9.5
45.8,13.7,42.2,6.5,6.1
43.4,12.7,41.4,8.1,3.2
46.6,12.5,37.5,9.7,0.6
43.5,11.7,35.3,11.9,0
45.7,11.0,32.4,14.1,0.4
44.1,10.3,32.8,15.5,1.1
45.4,9.7,29.4,17.6,1.3
41.9,9.3,29.4,18.9,1.9
43.8,8.5,26.2,22.2,2.5
43.8,8.5,24.9,22.7,3.2
42.3,7.9,23.7,26.5,4.0
7.6,7.0,24.2,29.1,4.7
7.4,6.7,22.5,30.5,5.2
6.5,6.0,20.7,31.1,5.9
5.8,5.3,19.0,34.4,6.5
5.2,4.6,18.4,36.3,7.5
4.8,4.1,17.1,37.8,8.3
4.2,3.4,15.7,40.5,9.0
3.5,2.7,14.8,40.1,8.9
2.7,2.0,12.9,43.7,9.8
1.9,1.4,11.6,67.1,10.7
1.3,0.8,9.9,67.4,10.9
1.0,0.8,11.2,65.3,11.8
0.7,0.7,11.9,39.3,11.5
0.6,0.7,13.2,36.4,11.1
0.4,0.7,13.9,35.6,10.8
0.2,0.7,16.3,30.5,10.8
-0.0,0.7,17.8,29.3,11.1
0,0.7,21.3,27.5,10.6
0,0.8,24.4,25.5,10.7
0,0.8,30.0,25.6,10.8
0,0.8,34.2,25.0,10.6
0,0.8,39.1,23.8,11.2
0,0.8,49.7,21.6,10.5
0,0.8,46.7,21.3,11.6
0,0.8,48.2,20.9,11.6
0,1.2,44.3,20.8,11.3
0,1.9,45.8,17.9,10.8
0,2.5,47.5,17.5,10.6
0,3.4,43.5,16.1,11.0
0,4.5,43.3,15.2,10.5
0,5.8,47.6,14.3,10.6
-0.0,7.0,47.3,13.9,10.8
0.3,7.3,43.6,13.3,10.2
0.6,8.5,44.1,12.6,10.8
0.9,9.8,42.2,11.7,10.3
1.3,10.3,44.5,12.0,10.2
1.6,11.1,40.5,11.0,9.9
2.0,11.9,38.9,10.7,9.1
2.3,12.5,38.9,10.4,8.7
2.9,13.9,38.2,9.6,8.9
3.1,15.1,36.8,9.5,8.3
3.7,15.7,35.5,8.8,7.7
3.8,16.8,33.7,9.0,7.5
4.6,17.0,33.3,8.1,7.0
4.7,17.3,31.0,7.6,6.6
5.1,18.2,29.4,7.1,5.9
5.6,19.5,27.8,7.2,5.4
5.9,20.2,27.0,6.6,5.6
6.7,21.8,25.7,5.9,5.0
6.9,21.7,23.6,5.4,4.5
7.3,23.0,24.2,55.8,4.1
8.0,22.8,23.0,52.3,3.9
8.2,23.5,19.9,48.3,3.3
8.5,21.8,19.0,46.6,2.9
8.6,19.1,17.5,44.9,2.6
9.0,19.1,16.8,42.8,2.1
9.4,16.7,14.9,38.6,3.7
10.6,14.9,14.1,40.6,5.2
11.2,14.2,14.9,48.5,4.9
12.1,13.2,14.9,59.4,4.0
13.9,12.5,16.1,62.7,2.1
15.8,11.9,17.6,60.5,2.8
16.9,11.7,19.2,57.7,3.6
16.1,11.4,23.5,46.9,5.3
14.3,10.7,24.0,30.9,5.7
12.9,10.9,26.1,30.1,5.7
12.4,10.8,29.1,31.1,5.3
11.6,10.3,27.4,29.0,3.9
10.4,9.9,27.7,29.7,2.3
10.1,8.9,26.4,28.3,3.0
9.2,8.9,29.1,27.5,3.2
8.3,9.0,36.1,27.5,2.9
7.9,9.4,49.9,62.1,3.0
7.8,10.5,56.4,70.6,3.0
7.4,11.1,55.5,72.2,3.2
6.7,11.5,54.2,72.4,3.2
7.0,11.4,53.9,71.1,3.2
6.7,12.5,52.1,76.2,3.3
6.5,12.6,49.4,69.5,3.6
6.3,12.3,49.0,70.3,3.6
6.4,12.4,49.4,73.2,3.6
6.1,12.3,47.2,69.4,65.0
6.2,12.7,45.7,69.6,64.9
6.5,12.5,41.5,64.6,66.3
6.5,12.2,40.5,63.5,65.4
6.3,13.8,43.1,64.4,66.0
6.6,15.0,42.1,68.4,50.3
6.6,16.3,40.9,72.2,42.7
6.6,16.5,38.5,72.6,38.6
7.2,18.7,39.7,74.2,42.2
7.2,18.3,35.9,75.7,43.2
7.1,20.3,35.8,69.7,44.5
7.3,21.5,33.3,68.8,48.5
8.2,21.7,32.1,67.3,56.0
7.9,22.9,32.3,9.0,60.8
8.5,24.5,25.8,8.4,55.1
8.7,30.2,20.5,79.3,44.3
9.5,33.2,15.4,94.2,36.4
11.1,31.7,11.4,96.3,29.3
11.7,30.1,8.3,59.9,25.5
14.0,27.2,6.3,63.2,22.7
14.7,28.1,5.3,62.5,23.4
16.0,26.2,3.9,57.5,23.0
18.2,25.5,2.9,61.4,22.4
19.6,24.3,1.6,56.8,23.2
20.1,23.7,0.5,60.8,23.1
23.9,24.8,0,58.5,22.9
30.4,17.2,0,62.5,20.1
28.1,10.0,0,59.1,18.8
25.1,5.7,0,46.5,16.9
24.2,3.3,0,35.4,17.0
24.2,1.8,3.0,29.6,46.1
24.0,0.6,55.7,25.9,46.7
23.0,0.7,60.6,24.7,46.7
24.6,0.6,56.3,22.3,47.3
24.0,0.6,62.5,22.6,49.1
20.9,0.6,61.0,20.7,48.4
15.9,0.6,60.9,20.4,51.3
13.6,0.6,56.0,19.0,40.5
10.2,0.6,46.3,18.0,32.3
8.0,0.6,40.4,22.9,25.9
7.7,0.6,37.3,46.5,25.9
8.0,0.6,38.3,22.6,27.7
9.3,0.6,42.7,18.1,28.9
10.2,0.1,48.0,16.4,34.6
12.9,0.3,52.4,17.2,39.5
16.7,0.3,63.2,16.4,45.2
22.3,0.3,58.4,17.3,44.4
26.9,0.1,60.3,18.6,42.1
27.9,0.7,61.5,20.0,44.6
26.9,0.8,59.9,21.9,41.3
27.8,1.0,59.4,25.9,43.8
28.4,1.5,90.0,30.9,12.9
31.3,2.6,82.6,40.4,14.3
32.2,4.4,65.3,60.7,14.1
31.5,9.4,2.0,55.7,15.6
27.6,26.7,0.8,53.3,19.5
