-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
5.2,9.6,93.7,10.8,5.4
5.1,9.5,90.4,11.5,5.6
4.7,9.0,99.3,12.0,5.2
5.0,8.3,91.6,13.1,5.2
5.0,7.7,91.9,14.0,5.5
5.1,7.0,50.9,16.0,5.7
5.3,6.8,35.4,19.3,6.0
5.8,6.0,27.9,24.2,6.6
5.8,5.8,21.6,28.9,6.8
6.4,5.3,20.1,33.5,6.9
6.6,4.9,18.3,37.6,7.9
6.7,4.8,16.0,43.5,8.1
6.4,4.6,14.3,50.6,8.6
6.1,4.5,14.1,54.0,8.7
5.7,4.1,13.9,55.1,9.4
5.7,3.7,12.5,57.9,9.2
5.2,3.4,12.4,64.6,9.6
5.2,3.2,11.7,64.2,10.6
4.7,2.7,10.7,65.9,10.8
4.4,2.5,10.1,65.2,11.2
3.8,2.2,9.8,70.9,11.6
3.7,1.9,9.0,73.9,11.6
3.0,1.5,8.4,77.3,12.6
2.7,1.2,7.9,75.2,12.8
2.5,0.8,7.0,78.2,13.4
2.0,0.5,6.8,75.7,13.4
1.9,0.5,6.6,75.7,12.9
1.8,0.4,6.9,72.0,13.4
1.6,0.4,6.9,73.8,13.2
1.4,0.4,7.2,59.9,12.6
1.1,0.5,9.1,50.1,12.8
0.8,0.7,12.3,36.9,11.7
0.5,1.0,16.5,30.5,11.3
0.3,1.6,29.3,24.1,11.0
0.1,2.2,84.0,20.7,10.3
0.1,3.2,81.9,17.9,9.9
0.1,4.4,82.4,15.1,10.3
0.2,6.2,79.5,13.3,10.5
0.4,7.0,62.3,12.4,10.8
0.5,8.4,52.8,12.7,10.8
0.6,9.4,48.3,12.5,11.1
0.8,10.3,43.1,11.7,11.3
1.1,11.4,42.9,11.4,10.7
1.2,11.9,38.7,10.8,11.2
1.5,13.5,39.8,10.5,10.9
1.7,14.1,38.8,10.7,10.5
1.9,13.7,35.3,10.6,10.4
2.0,14.7,35.7,10.1,10.2
2.3,14.8,36.4,10.4,9.6
2.4,16.1,36.4,9.3,9.7
2.8,15.9,35.7,9.4,9.1
3.2,15.5,34.4,9.4,8.7
3.3,16.3,36.2,8.9,8.6
3.8,16.2,35.3,8.3,7.8
4.3,17.1,34.5,8.2,7.5
4.4,17.9,34.4,8.1,7.1
4.6,16.5,41.0,7.7,6.8
4.4,15.1,50.6,8.0,6.5
4.7,12.3,71.3,8.8,6.0
4.4,10.7,75.4,9.8,5.9
4.6,9.4,70.8,10.6,5.6
4.7,9.6,71.9,10.8,5.2
4.9,8.4,71.3,11.5,5.6
4.9,8.4,69.0,12.8,5.4
4.9,8.5,67.1,12.8,5.7
4.6,8.2,66.3,12.9,5.5
4.6,8.5,69.8,12.6,5.2
4.7,8.0,65.1,13.5,5.4
4.8,7.7,70.8,13.8,5.7
4.6,7.4,68.5,13.2,5.9
4.4,7.5,64.3,14.2,5.6
4.5,7.0,66.7,13.6,5.9
4.1,7.1,66.3,13.9,5.9
4.1,6.8,60.5,15.2,6.3
4.0,6.6,58.0,15.3,6.1
3.9,6.4,60.6,15.6,6.5
3.4,6.1,55.7,15.2,6.3
3.4,5.8,54.9,16.0,6.9
3.2,5.7,53.2,16.2,6.8
3.0,5.4,52.6,15.5,7.3
2.8,5.2,53.5,15.7,7.6
2.6,5.2,52.2,16.7,7.4
2.4,4.8,48.7,17.7,8.0
2.4,4.9,49.9,17.7,7.9
2.2,4.7,49.4,17.1,8.0
2.1,4.2,46.4,17.2,8.4
1.8,4.1,46.3,18.1,8.3
1.7,3.9,42.4,18.4,8.3
1.4,3.8,43.5,19.4,8.8
1.2,3.5,42.9,18.4,8.8
1.1,3.3,39.8,19.0,9.4
0.9,3.1,36.9,19.2,9.2
0.7,2.8,35.6,19.9,9.2
0.6,2.5,34.9,20.8,9.3
0.4,2.4,35.4,21.0,9.2
0.2,2.1,31.6,20.4,9.9
0.0,1.9,33.4,20.9,9.8
0,1.6,29.4,20.8,10.2
0,1.4,30.4,21.0,10.3
0,1.3,28.0,21.1,10.7
0,1.0,26.4,22.5,10.1
0,0.8,24.3,21.7,10.5
0,0.5,23.4,22.2,10.8
0,0.3,22.5,22.1,11.1
0,39.2,21.1,23.1,10.8
0,38.4,19.0,22.0,11.7
0,34.5,18.3,23.5,11.6
0,31.5,17.7,23.1,12.1
3.5,30.0,16.2,22.1,11.7
28.7,29.1,15.6,19.3,12.7
29.4,30.3,14.8,19.4,12.7
28.4,31.4,13.9,16.6,12.4
29.9,36.6,14.0,15.5,12.9
29.2,45.7,14.8,13.7,13.9
3.5,60.7,14.8,13.4,15.6
2.2,60.6,16.9,12.5,16.6
1.0,57.7,17.3,11.8,18.1
0.2,58.5,21.5,12.1,18.4
0.5,32.0,25.5,12.0,16.5
1.9,28.5,29.7,12.8,15.5
4.4,28.8,41.8,13.6,13.1
8.8,4.1,56.9,14.7,12.2
18.8,2.8,58.7,15.3,12.6
46.2,1.6,60.1,16.9,11.8
89.9,1.1,54.4,19.5,11.6
85.5,0.7,53.8,21.5,11.6
91.3,0.6,54.3,20.8,11.4
89.3,0.6,52.6,21.8,11.4
87.3,0.6,54.6,21.0,11.1
0,36.5,52.9,22.1,11.3
0,34.6,51.4,22.2,11.8
0,35.3,52.1,22.0,11.8
0,30.9,49.3,21.7,12.1
0,31.0,46.9,21.0,11.8
14.5,27.0,47.8,22.8,12.2
33.2,25.6,43.5,21.9,11.3
51.8,23.0,44.9,23.4,12.0
69.3,20.8,41.0,22.0,12.4
87.2,20.4,42.0,22.3,11.8
84.2,18.4,38.0,22.5,12.7
86.5,15.8,38.5,24.0,12.4
89.7,13.3,35.3,23.8,12.4
90.2,12.7,34.6,24.4,12.8
84.9,12.0,29.9,24.8,13.3
58.7,13.4,16.6,28.7,13.6
41.2,14.2,10.2,34.0,13.8
30.6,19.3,5.8,38.3,14.1
23.1,26.9,4.1,34.6,14.5
19.8,41.1,4.9,33.9,16.1
15.9,86.8,5.6,32.3,18.0
13.4,84.7,6.7,33.9,21.3
11.5,88.8,8.0,34.5,24.2
10.1,60.9,10.6,14.0,32.2
8.8,36.9,16.0,6.3,36.4
8.5,26.6,22.9,3.2,34.7
13.3,20.7,42.1,4.1,34.6
36.0,16.4,85.3,5.2,33.1
37.3,14.1,83.7,6.2,32.6
37.5,11.9,83.5,7.2,33.3
38.4,11.4,90.7,8.6,18.0
36.5,10.9,89.3,9.5,6.9
37.1,10.7,70.6,10.4,2.5
37.6,9.8,68.9,10.6,2.8
39.9,9.6,64.1,11.3,3.0
38.9,9.4,58.7,11.8,3.0
6.8,8.6,57.2,12.6,3.4
6.5,9.1,55.9,13.6,3.4
6.5,8.0,49.6,14.4,3.8
6.1,7.9,51.0,15.1,4.0
5.7,7.7,50.1,15.7,4.6
5.7,7.1,45.7,15.4,4.7
5.2,7.1,43.8,16.5,5.1
5.0,6.4,44.7,17.1,5.3
4.8,6.6,45.1,18.5,5.6
4.1,6.1,43.9,18.8,6.0
3.9,5.4,41.8,19.8,6.5
3.6,5.4,39.1,19.2,6.7
3.2,5.0,39.0,19.8,7.2
3.2,4.6,37.1,20.1,7.6
2.6,4.2,37.1,21.7,7.4
2.4,3.7,33.5,21.3,8.5
2.1,3.3,33.9,22.2,8.3
1.8,2.9,32.8,23.3,9.1
1.4,2.7,30.5,24.9,9.0
1.2,2.4,29.0,25.1,9.5
0.8,2.0,27.3,26.1,9.6
0.5,1.5,25.2,27.1,10.2
0.2,1.3,24.1,27.7,10.4
0,0.9,23.5,27.2,10.8
0,0.9,25.9,26.7,10.5
0,0.8,31.5,26.2,11.3
0,0.9,35.6,24.3,11.0
0,0.8,40.5,24.0,11.1
0,0.8,41.3,22.1,10.9
0,0.9,40.9,22.1,11.1
0,0.9,41.3,20.8,11.6
0,0.9,41.3,21.1,11.1
0,0.9,38.8,51.5,11.4
0,0.9,35.9,53.4,11.2
0,1.0,37.0,48.8,11.6
0,1.0,35.3,51.8,11.9
0,1.0,32.0,46.2,11.3
0,1.0,29.8,45.7,11.1
0,1.0,28.6,42.6,12.1
0,1.0,28.9,42.9,12.2
0,1.0,26.8,39.5,11.4
0,1.0,26.8,41.4,12.1
0,1.0,25.9,37.7,12.1
0,1.1,22.7,35.4,11.8
0,1.0,21.9,34.9,12.1
0,1.1,20.3,31.6,11.5
0,1.1,19.5,31.8,11.4
0,1.1,18.5,29.7,11.9
0,1.1,16.0,25.3,71.8
0,1.1,15.2,25.8,68.4
0,1.1,13.5,23.4,72.7
0,1.1,12.6,22.1,71.2
0,1.1,11.7,19.4,70.1
0,1.2,10.2,17.8,70.6
0,1.2,8.9,15.6,74.2
0,1.2,7.3,13.1,73.3
0,1.2,6.3,11.5,74.8
0,1.2,5.0,9.4,73.4
0,1.3,3.3,8.1,72.8
0,1.2,2.1,6.1,73.1
0,1.2,0.8,4.3,75.1
0,1.3,0,2.3,69.3
0,0.6,0,0.6,72.5
0,0.6,0,0.6,68.5
0,0.5,0,0.6,71.8
0,0.6,0,0.6,71.4
0,0.6,0,0.6,74.8
0,0.6,0,0.7,73.9
0,0.5,0,1.0,73.1
0,0.6,0,1.3,68.5
0,0.6,0,1.7,74.5
0,0.6,0,2.4,72.6
0,0.6,0,2.8,69.0
0,0.6,0,3.7,72.8
0,0.6,0,4.2,71.8
0.0,0.6,0,5.2,68.6
0.3,0.5,0,6.9,62.5
0.5,0.6,0.0,8.5,50.9
0.8,0.6,0.4,9.9,42.2
1.2,0.6,0.7,13.3,44.0
1.6,0.5,1.0,17.5,81.3
2.0,0.6,1.5,23.3,81.1
2.8,0.6,2.0,32.9,88.5
3.5,0.6,3.0,71.7,19.0
4.0,0.6,3.1,66.4,18.1
4.8,0.6,3.0,68.5,17.6
5.0,0.6,3.1,70.1,18.1
5.1,0.6,2.7,50.4,82.8
5.4,0.6,2.1,35.5,86.0
5.8,0.6,1.6,23.1,76.0
5.7,0.6,1.1,17.1,40.1
5.9,0.6,0.6,11.6,38.6
6.3,0.6,0.1,8.5,50.7
6.2,0.6,0,5.5,62.8
7.0,0.7,0,3.2,64.2
7.0,0.7,0,1.4,61.5
7.1,0.6,0,0.8,63.3
7.5,0.6,0,0.6,65.3
7.5,0.6,0,0.6,60.3
7.4,0.5,0,0.6,63.9
7.6,0.6,0,0.6,64.0
7.4,0.5,0,0.6,60.4
7.5,0.5,0,0.6,65.4
7.4,0.6,0,0.9,63.4
7.6,0.6,0,1.3,62.0
7.7,0.6,0,1.8,62.4
7.7,0.6,0,2.6,64.4
7.8,0.6,0,3.6,64.6
7.4,0.6,0,4.8,64.8
7.7,0.6,0,6.7,62.6
8.0,0.6,0.1,9.0,50.0
8.8,0.6,0.5,11.6,39.2
8.6,0.6,1.1,17.0,36.5
7.8,0.6,1.6,26.3,74.3
6.1,0.6,2.5,44.7,76.6
4.6,0.6,3.5,64.9,87.2
3.6,0.7,4.6,62.5,15.0
2.8,0.9,6.4,65.5,12.7
2.1,1.1,9.1,56.3,14.7
1.6,1.5,13.3,35.2,20.7
1.2,1.9,21.0,38.3,28.3
1.1,2.7,40.9,77.1,50.8
0.9,3.5,61.7,85.1,94.7
0.9,4.9,65.3,14.3,101.9
1.0,6.4,63.6,13.0,102.5
1.1,7.2,62.2,12.0,77.0
1.3,8.7,61.3,12.0,70.1
