-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
4.9,9.7,96.2,10.5,5.7
5.0,10.0,97.6,10.8,5.6
5.0,10.0,97.1,10.2,5.5
5.2,9.6,99.1,10.8,5.7
4.8,9.8,90.0,10.9,5.6
4.9,10.2,90.7,11.4,5.6
5.1,9.5,94.7,10.9,5.5
5.0,9.8,90.2,11.1,5.6
5.1,9.6,96.4,11.2,5.3
4.8,9.7,90.4,11.4,5.6
5.1,9.7,92.9,11.4,5.6
5.0,9.5,95.3,10.7,5.2
4.8,9.7,92.4,11.2,5.4
4.9,9.6,93.1,11.0,5.2
4.8,9.6,93.5,10.7,5.7
4.8,9.3,90.1,11.3,5.6
4.9,9.6,91.8,10.5,5.7
4.7,9.2,90.3,11.4,5.4
4.7,9.9,87.9,11.6,5.3
4.6,9.3,89.4,10.6,5.6
4.9,9.6,87.7,11.2,5.8
4.7,9.5,88.7,11.0,5.7
4.5,9.7,81.6,11.6,5.3
4.7,9.0,85.8,10.6,5.7
4.9,9.7,82.1,11.3,5.3
4.6,9.4,84.3,11.5,5.4
4.7,9.3,83.7,11.0,5.3
4.8,9.3,84.6,11.6,5.5
4.7,9.8,82.2,11.5,5.4
4.6,9.0,84.7,11.5,5.7
4.7,9.6,77.5,11.0,5.3
4.8,8.8,81.5,11.7,5.7
4.9,8.2,76.6,12.9,5.7
4.8,8.1,79.0,13.5,5.7
4.7,7.0,49.3,16.2,5.7
5.1,6.4,32.3,19.8,6.0
5.5,5.9,23.3,25.3,6.9
6.2,5.1,18.1,37.9,7.0
7.0,4.7,13.6,59.0,8.6
8.1,4.7,10.7,80.1,9.9
9.9,4.7,8.5,74.5,11.2
11.7,4.3,7.3,79.6,14.0
13.2,4.4,6.2,50.8,16.8
14.3,3.9,5.5,38.4,18.8
14.1,3.4,4.1,28.2,22.5
13.0,2.5,3.3,23.1,26.9
12.4,1.6,2.2,20.1,29.9
9.8,0.6,1.0,15.3,32.1
12.5,0.7,0.5,11.4,41.4
14.6,0.4,0,8.2,48.0
20.9,0.3,0,5.2,65.8
27.9,0.4,0,3.1,74.1
29.0,0.5,0,1.2,74.1
27.9,0.4,0,0.5,73.8
26.8,0.3,0,0.3,68.5
27.1,0.3,0,0.5,69.8
29.0,0.3,0,0.8,73.6
27.4,0.3,0,1.3,68.7
27.7,0.4,0,2.2,74.9
28.0,0.4,0,3.0,69.5
25.8,0.4,0,4.1,76.4
19.7,0.4,0,5.7,61.9
16.4,0.4,0,7.7,49.8
12.5,0.4,0.2,10.3,41.1
10.2,0.4,0.8,14.6,32.6
7.7,0.4,1.3,21.2,28.4
6.2,0.4,2.0,39.0,23.0
4.6,0.4,2.9,75.3,18.7
3.6,0.5,4.1,74.2,15.2
2.6,0.7,5.9,71.0,14.2
2.1,0.8,7.8,58.6,12.1
1.5,1.2,12.2,39.9,11.0
1.1,1.6,17.7,29.9,9.9
0.8,2.3,34.4,24.0,10.2
0.7,3.2,72.8,19.4,9.5
0.7,4.4,69.2,15.0,9.1
0.8,6.0,75.0,13.6,9.3
1.0,8.5,59.2,11.8,9.6
1.3,13.3,39.0,11.4,11.0
1.9,20.2,26.9,10.0,11.6
2.4,35.9,21.1,9.8,12.9
3.6,70.5,17.2,9.4,15.6
4.8,70.7,15.6,9.3,17.7
6.5,70.9,12.6,9.4,22.3
9.1,54.1,11.6,10.2,28.7
13.7,34.3,10.7,10.4,31.9
19.6,29.1,10.2,11.7,29.7
28.8,23.7,9.0,11.3,30.3
39.6,20.1,8.3,10.3,30.7
76.0,18.5,7.1,9.7,30.1
68.8,15.4,6.1,8.4,28.9
73.6,12.9,4.6,7.3,30.9
74.5,10.5,3.8,6.4,30.1
73.9,9.0,2.4,4.5,29.6
68.6,6.5,1.1,3.3,29.1
71.5,4.5,0,1.6,31.7
71.7,2.0,0,1.5,31.0
70.3,1.3,0,1.1,30.5
68.5,1.0,0,1.3,30.3
67.4,1.0,0,1.2,30.0
68.9,1.0,0,1.2,32.4
72.1,1.0,0,1.2,29.7
72.0,1.0,0,1.2,31.4
72.3,1.1,0,1.2,31.9
68.8,1.0,0,1.2,29.6
69.1,1.0,0,1.2,30.0
72.1,1.0,0,1.2,30.0
69.6,1.1,0,1.2,31.9
71.7,1.0,0,1.3,31.7
72.0,1.0,0,1.2,31.6
65.7,1.1,0,1.3,30.6
66.0,1.1,0,1.2,30.0
69.5,1.0,0,1.2,32.5
72.4,1.0,0,1.2,29.5
72.0,1.0,0,1.2,29.8
71.3,1.0,0,1.2,32.3
68.3,1.0,0,1.3,29.8
66.8,1.0,0,1.3,31.0
68.4,1.1,0,1.2,30.2
69.4,1.0,0,1.2,32.2
66.6,1.0,0,1.2,30.7
67.6,1.1,0,1.2,32.4
70.2,1.1,0,1.3,30.4
72.0,1.0,0,1.2,29.4
68.3,1.0,0,1.3,31.4
67.1,1.1,0,1.1,31.1
69.7,1.1,0,1.0,31.9
66.9,1.0,0,1.1,30.3
70.7,1.0,0,1.1,30.7
71.5,1.1,0,1.1,29.7
68.6,1.0,0,1.1,32.2
69.2,1.1,0,1.1,32.1
67.3,1.0,0,1.1,32.2
67.6,1.1,0,1.1,30.3
68.5,1.0,0,1.1,30.5
70.8,1.0,0,1.1,31.0
71.7,1.0,0,1.1,29.9
69.0,1.0,0,1.1,31.1
68.8,1.0,0,1.1,30.0
67.8,1.0,0,1.1,29.9
70.4,1.0,0,1.1,31.6
71.5,1.0,0,1.1,31.4
68.9,1.1,0,1.1,30.9
69.6,1.0,0,1.1,29.9
68.2,1.0,0,1.2,29.6
68.1,1.1,0,1.1,29.4
72.1,1.1,0,1.1,30.0
68.1,1.0,0,1.1,30.6
71.2,1.0,0,1.1,32.0
68.4,1.0,0,1.1,31.9
72.2,1.0,0,1.1,29.9
67.6,1.0,0,1.1,29.9
69.7,1.0,0,1.1,30.5
68.8,1.0,0,1.1,31.1
66.5,1.0,0,1.1,31.1
70.7,1.0,0,1.1,30.0
68.7,1.0,0,1.1,29.8
70.4,1.0,0,1.1,30.6
71.0,1.0,0,1.2,30.0
65.8,1.0,0,1.1,31.9
71.5,1.0,0,1.1,30.0
71.3,1.2,0,1.1,31.2
66.0,1.6,0,1.1,30.4
66.6,2.2,0,1.0,31.1
71.9,3.0,0,1.1,30.9
70.8,4.1,0,1.1,32.4
71.5,5.2,0,1.0,29.3
74.8,6.9,0.0,1.0,21.8
71.6,8.9,0.4,1.0,16.7
36.9,11.8,0.8,1.0,14.2
32.6,16.2,1.3,1.0,10.8
25.5,23.3,2.0,0.9,8.5
20.6,42.6,2.7,0.9,6.6
17.9,71.8,3.8,1.0,5.1
16.2,72.4,4.5,0.9,4.3
14.7,69.7,5.2,0.9,4.1
15.0,66.0,5.0,1.0,3.8
14.7,67.5,5.3,0.9,3.6
14.2,65.5,5.1,0.9,3.8
14.3,68.9,5.2,0.9,3.8
14.6,67.5,5.1,0.9,3.8
15.5,67.0,4.9,0.9,4.2
15.0,62.3,4.5,0.9,4.2
15.8,61.3,4.2,0.9,4.5
17.0,64.1,3.8,0.9,4.8
17.8,63.6,3.4,0.9,5.5
21.2,48.5,3.0,0.9,6.8
23.6,30.9,2.4,0.9,7.4
28.5,21.9,1.8,0.9,9.9
32.9,14.4,1.1,1.0,11.5
62.3,10.0,0.6,1.0,16.3
62.6,6.7,0.1,1.0,22.4
55.9,4.6,0,1.0,34.7
54.5,2.3,0,1.1,43.6
56.9,1.0,0,1.1,44.4
58.0,1.0,0,1.2,45.3
55.7,1.0,0,1.1,41.6
58.8,1.1,0,1.1,43.6
55.2,1.1,0,1.1,43.7
58.1,1.3,0,1.0,42.4
53.6,1.7,0,1.1,45.5
57.6,2.5,0,1.0,43.4
59.2,3.3,0,1.0,43.5
55.7,4.1,0,1.0,35.6
60.7,5.5,0,1.0,26.4
58.4,7.4,0.1,0.9,19.8
57.6,9.7,0.4,0.9,15.6
60.2,12.8,0.9,0.9,12.3
29.1,17.7,1.4,0.9,10.3
24.3,26.2,2.0,0.9,8.5
19.6,48.4,2.7,0.9,6.4
16.5,54.1,3.6,0.9,5.2
15.2,56.5,5.1,1.0,3.9
12.9,55.5,7.2,1.1,2.9
11.2,59.5,9.6,1.3,2.3
10.0,59.6,15.0,1.8,1.8
9.6,27.4,22.6,2.2,1.5
9.5,21.7,39.9,3.1,1.2
9.1,18.9,58.5,3.5,1.1
9.0,17.0,56.0,3.8,1.0
9.4,16.2,56.6,4.2,0.9
8.7,15.2,53.4,4.6,0.9
9.5,15.9,53.8,4.8,0.8
9.6,14.7,50.2,4.6,0.8
9.0,14.5,50.7,4.7,0.8
9.5,14.6,48.5,4.8,0.8
9.4,14.8,50.1,5.2,0.8
9.5,15.1,45.4,5.3,0.9
9.4,14.0,47.1,5.2,0.9
9.0,14.0,43.1,5.2,1.0
9.1,14.7,44.2,5.5,1.1
8.5,14.6,42.6,5.5,1.2
8.4,13.8,41.0,5.5,1.2
8.3,13.4,37.2,5.7,1.3
8.5,13.0,37.6,5.9,1.4
8.5,14.0,37.1,5.8,1.4
8.5,13.6,33.7,6.4,1.6
8.0,13.1,32.5,6.4,1.6
8.2,12.7,32.2,6.3,1.6
8.2,13.5,30.9,6.3,1.8
8.3,47.7,29.9,6.8,1.9
8.1,47.7,28.6,7.0,1.9
7.8,42.8,26.3,6.8,2.0
7.5,43.9,26.3,6.7,2.1
7.4,39.9,23.5,7.0,2.1
7.2,38.6,23.4,7.1,2.2
7.3,35.5,22.4,7.3,2.4
7.1,35.2,19.3,7.2,2.4
7.4,34.0,19.4,7.3,2.4
6.8,31.7,18.3,7.8,2.6
7.3,29.5,16.0,7.5,2.6
38.2,25.9,14.2,8.0,2.8
51.4,25.6,14.2,7.8,2.7
70.0,23.1,12.0,8.0,2.8
67.1,21.0,11.1,8.1,3.0
66.2,17.9,9.1,8.2,3.1
66.5,16.2,8.4,8.3,3.2
64.8,14.1,6.9,9.0,3.4
66.3,12.8,5.7,8.5,3.2
63.8,10.5,4.4,8.2,3.3
66.1,8.4,2.8,6.5,3.4
68.6,6.3,1.6,4.4,3.6
63.6,4.3,0.3,2.7,3.5
64.2,2.2,0,1.1,3.8
64.6,0.7,0,1.0,3.9
65.9,0.6,0,0.6,3.9
64.4,0.6,0,0.6,4.0
68.6,0.6,0,0.6,3.8
64.7,0.6,0,0.5,3.7
63.0,0.6,0,0.6,3.8
63.2,0.6,0,0.6,4.0
63.9,0.6,0,0.6,3.8
64.7,0.6,0,0.6,3.9
65.6,0.8,0,0.6,3.8
67.3,1.2,0,0.6,3.8
65.8,1.8,0,0.6,3.7
63.5,2.6,0,0.6,3.8
68.9,3.7,0,0.6,3.7
70.0,5.0,0,0.6,4.0
60.9,6.3,0,0.6,4.2
47.2,8.4,0.1,0.6,4.2
41.2,11.6,0.5,0.5,4.6
39.7,17.4,1.1,0.6,4.7
42.7,24.3,1.7,0.6,5.3
45.1,46.0,2.5,0.6,6.1
17.4,63.0,3.3,0.6,4.4
14.6,69.4,4.8,0.7,3.4
14.8,66.0,6.7,0.8,2.7
19.5,54.4,9.3,1.1,1.9
26.8,41.3,13.7,1.5,1.5
40.2,40.1,22.3,2.0,1.2
74.1,44.5,41.6,2.6,0.9
103.4,16.8,65.1,3.6,0.8
98.0,15.4,68.2,4.4,0.8
